Category,Question,Answer,Value
Family,Number of Children by Age,Children aged 6 - 15: 1,0.150621789789477
Family,Number of Children by Age,Children aged 6 - 15: 2+,0.141446518490431
Family,Children in household,Children at home: 0,0.671751702264146
Family,Children in household,Children at home: 1,0.162768564544598
Family,Children in household,Children at home: 2,0.117678621079743
Family,Children in household,Children at home: 3+,0.0478011121115115
Family,Household Size,Household size: 1 person,0.164982056037775
Family,Household Size,Household size: 2 persons,0.369133874694788
Family,Household Size,Household size: 3 - 4 persons,0.383574150118605
Family,Household Size,Household size: 5+ persons,0.0823099191488302
Economy,NS SEC (% of people in employment),"Higher managerial, administrative and professional occupations",0.100783455138755
Economy,NS SEC (% of people in employment),"Lower managerial, administrative and professional occupations",0.272416077215098
Economy,NS SEC (% of people in employment),Intermediate occupations,0.144324599204626
Economy,NS SEC (% of people in employment),Small employers and own account workers,0.0829676645951373
Economy,NS SEC (% of people in employment),Lower supervisory and technical occupations,0.0959997865167523
Economy,NS SEC (% of people in employment),Semi-routine occupations,0.184116640716564
Economy,NS SEC (% of people in employment),Routine occupations,0.119391776613064
Economy,Social Grade,A,0.0262807232009986
Economy,Social Grade,B,0.189752209759898
Economy,Social Grade,C1,0.317634556634497
Economy,Social Grade,C2,0.225143203229637
Economy,Social Grade,D,0.157137892165336
Economy,Social Grade,E,0.0840514150096307
Economy,Occupation,Director / managerial,0.0450918177250576
Economy,Occupation,Professional,0.226654319203768
Economy,Occupation,Looking after home,0.149515793089819
Economy,Occupation,Office worker,0.0596640488539996
Economy,Occupation,Retired,0.103277627738943
Economy,Occupation,Self employed,0.0608386576314734
Economy,Occupation,Shop worker,0.116151869544984
Economy,Occupation,Skilled / manual worker,0.168813156016896
Economy,Occupation,Student,0.0470749614381671
Economy,Occupation,Unemployed,0.0229177487568899
Education,Highest Level of Qualifications (Adults),Degree or higher degree,0.207805287271562
Education,Highest Level of Qualifications (Adults),Higher education below degree level,0.107507074753082
Education,Highest Level of Qualifications (Adults),A-levels / AS-levels or Highers,0.1243090449868
Education,Highest Level of Qualifications (Adults),GCSE / O-levels / CSE / School Certificate,0.339596896867056
Education,Highest Level of Qualifications (Adults),None of the above,0.220781696121498
Transport,Travel To Work (% of Workers),Train / tube / tram,0.0820638073557415
Transport,Travel To Work (% of Workers),Car / van / motorbike (driver or passenger),0.639710565804793
Transport,Travel To Work (% of Workers),Bus / minibus / coach,0.0658167346086782
Transport,Travel To Work (% of Workers),Bicycle,0.0377204125046367
Transport,Travel To Work (% of Workers),On foot,0.156387405067242
Transport,Travel To Work (% of Workers),Other (inc taxi / minicab),0.00495566365097938
Transport,Travel To Work (% of Workers),Works mainly from home,0.0133454110079283
Transport,Car Ownership,Number of cars: 0,0.211038850433643
Transport,Car Ownership,Number of cars: 1,0.539810660641306
Transport,Car Ownership,Number of cars: 2,0.198974833553798
Transport,Car Ownership,Number of cars: 3+,0.0501756553712515
Transport,Car Ownership,Less than 3 years old,0.131601062430059
Transport,Car type,Main car: Company car,0.0109542168467866
Transport,Car type,Main car: Privately owned,0.778006932719569
Transport,Car type,Main car class: Saloon,0.11393599933694
Transport,Car type,Main car class: Hatchback,0.401598007616362
Transport,Car type,Main car class: Estate,0.0542358088661268
Transport,Car type,Main car class: Luxury,0.0242025715224138
Transport,Car type,Main car class: Other,0.194988762224512
Transport,Car type,Bought main car new,0.225163419949782
Transport,Car type,Bought main car used,0.563797729616573
Transport,Car type,Main car uses: Traditional fuel,0.708311116710069
Transport,Car type,Main car uses: Mild hybrid (i.e. engine and electric motor power the car and can't be used independently of each other),0.0237421669921977
Transport,Car type,"Main car uses: Full hybrid (i.e. engine and electric motor power the car, either simultaneously or independently)",0.0310714321427466
Transport,Car type,Main car uses: Plug-in hybrid (i.e. engine and electric motor power the car that charges using a plug - in),0.00462897106577679
Transport,Car type,Main car uses: Electric,0.0197481333820516
Transport,Car type,Main car uses: Other alternative fuels,0.00145932927351428
Transport,Mileage,"Yearly mileage: 0 - 5,000 miles",0.426362200260018
Transport,Mileage,"Yearly mileage: 5,000 - 10,000 miles",0.240770134231944
Transport,Mileage,"Yearly mileage: 10,000+ miles",0.121828815074394
Finance,Household Annual Gross Income,"£0 - £20,000",0.161458015664208
Finance,Household Annual Gross Income,"£20,000 - £40,000",0.314862638711072
Finance,Household Annual Gross Income,"£40,000 - £60,000",0.255736724703836
Finance,Household Annual Gross Income,"£60,000 - £80,000",0.142360461529643
Finance,Household Annual Gross Income,"£80,000 - £100,000",0.072477382124897
Finance,Household Annual Gross Income,"£100,000+",0.053104777266343
Finance,Household Annual Gross Income,Average (Mean) Household Income,50738.3788526325
Finance,Disposable Income,Income after Income tax and National Insurance,40908.5220111513
Finance,Disposable Income,Disposable Income after all modelled outgoings,19651.8715294338
Finance,Outgoings,"Income tax, NI",9829.85557783022
Finance,Outgoings,"Mortgage, social rent, private rent",6559.0942287750395
Finance,Outgoings,"Council tax, utilities, water, structure insurance, NI domestic rates",3169.1725928740802
Finance,Outgoings,Food,5575.37254333303
Finance,Outgoings,Clothing,1562.4511989857901
Finance,Outgoings,Childcare,1460.06017545533
Finance,Outgoings,Student loans,245.061099349812
Finance,Outgoings,Pension,1712.7115256798
Finance,Outgoings,Travel to work,972.731355178578
Finance,Outgoings,Total Expenditure,420.314135665415
Finance,Outgoings,> Food and non-alcoholic beverages,68.4637923320455
Finance,Outgoings,> Alcoholic beverages (off-sales),8.53741711342883
Finance,Outgoings,> Tobacco,3.22924790717363
Finance,Outgoings,> Clothing and footwear,16.0349188300383
Finance,Outgoings,"> Housing, water, electricity, gas and other fuels",93.3079930757
Finance,Outgoings,"> Furnishings, household equipment and routine maintenance",30.4677807480305
Finance,Outgoings,> Health,5.75993022230332
Finance,Outgoings,> Transport,57.9861638051029
Finance,Outgoings,> Communication,23.1070122751097
Finance,Outgoings,> Recreation and Culture,44.3545548702261
Finance,Outgoings,> Education,3.80573892994888
Finance,Outgoings,> Restaurants and hotels,26.4342732767335
Finance,Outgoings,> Miscellaneous goods and services,38.8253122795741
Finance,Outgoings,Total Online Expenditure,29.6052738626082
Finance,Financial Attitudes,I don't like the idea of being in debt,0.446626187852856
Finance,Financial Attitudes,I am very good at managing money,0.509730053832474
Finance,Financial Attitudes,It is important to be well insured for everything,0.124770223087782
Finance,Financial Attitudes,Financial security after retirement is your own responsibility,0.562375979292414
Finance,Financial Attitudes,Switching utilities suppliers is well worth the effort,0.316692838145265
Finance,Financial Attitudes,I like to use cash when making purchases,0.364443429666378
Finance,Financial Attitudes,I do not make financial decisions without talking to a professional,0.188573819268635
Finance,Financial Attitudes,I do not mind taking risks with my money,0.203538383702896
Finance,Financial Attitudes,I am always careful that my personal details are not public,0.807430483698934
Finance,Financial Attitudes,I love the ease of using chat bots to get answers,0.25967225122264
Finance,Financial Attitudes,I hate having to go to the branch of my bank or building society,0.484642813701566
Finance,Financial Attitudes,I am happy to use the phone to carry out day to day banking transactions,0.773047852247591
Finance,Financial Attitudes,I trust financial price comparison sites,0.528821457566334
Finance,Financial Attitudes,I am likely to use financial price comparison sites in the future,0.629258743722621
Finance,Financial Attitudes,I would be happy to use the Internet to carry out day to day banking transactions,0.874680304990906
Finance,Financial Attitudes,I regularly read the financial pages in the papers,0.449552547716807
Finance,Financial Attitudes,I hate to borrow - I would much rather save up in advance,0.717644731588589
Finance,Financial Attitudes,I only save for a specific purpose,0.34153485999808
Finance,Benefits,Income support,0.027682945058986
Finance,Benefits,Job seeker's allowance,0.00949992132309361
Finance,Benefits,Child benefit,0.161172113195513
Finance,Benefits,Universal credit,0.0543935258471993
Finance,Financial Situation,Saving a lot,0.109338074648068
Finance,Financial Situation,Saving a little,0.473490153495333
Finance,Financial Situation,Just managing to make ends meet,0.304469179912936
Finance,Financial Situation,Drawing on savings or running into debt,0.112702591943661
Finance,Contactless,"Uses contactless payments on card, smartphone, or wearable device",0.842292308976595
Finance,Credit Cards,Has credit card,0.596888795051697
Finance,Credit Cards,Has 2+ credit cards,0.283129871127395
Finance,Credit Cards,Spent £500+ in last month on a credit card,0.148557052390232
Finance,Credit Cards,Uses credit card 6+ times per month,0.219636588592654
Finance,Credit Cards,Usually makes minimum payment on card,0.148919815741487
Finance,Credit Cards,Always pays credit card balance in full,0.365895254513634
Finance,"Current account, Savings and Investments",Has current account,0.979471741334312
Finance,"Current account, Savings and Investments",Has commoditised financial product,0.950738012757429
Finance,"Current account, Savings and Investments",Has considered financial product,0.745548755181137
Finance,"Current account, Savings and Investments",Has a buy-to-let property or property development projects,0.0398911708784426
Finance,"Current account, Savings and Investments",Has instant access account,0.451593473275944
Finance,"Current account, Savings and Investments",Has Cash ISA,0.214464794715383
Finance,"Current account, Savings and Investments",Has a Help to Buy ISA,0.0173795383682391
Finance,"Current account, Savings and Investments",Has Stocks and Shares ISA,0.135577918357464
Finance,"Current account, Savings and Investments",Has Unit Trusts,0.00816750839090305
Finance,"Current account, Savings and Investments",Has stocks and shares,0.0934469982166313
Finance,"Current account, Savings and Investments",Has investment bonds,0.0257949286903973
Finance,"Current account, Savings and Investments",Has a National Savings product,0.1766908557743
Finance,"Current account, Savings and Investments",Has savings account,0.627776847681782
Finance,"Current account, Savings and Investments",Savings value £1 - £500,0.142772557778961
Finance,"Current account, Savings and Investments","Savings value £500 - £2,500",0.108736400928467
Finance,"Current account, Savings and Investments","Savings value £2,500 - £10,000",0.148639959991483
Finance,"Current account, Savings and Investments","Savings value £10,000+",0.22762792898287
Finance,"Current account, Savings and Investments",Has investments,0.228710092003718
Finance,"Current account, Savings and Investments","Value of investments £25,000+",0.0616672172562332
Finance,Loans,Has loan,0.222928422306441
Finance,Loans,Has unsecured loan,0.111635743539391
Finance,Loans,Has 2+ loans,0.0816481243301162
Finance,Loans,"Unsecured debt greater than £15,000",0.0235202279061596
Finance,Mortgage,Has a mortgage,0.293268723210103
Finance,Mortgage,Has mortgage more than 10 years old,0.0576121880148587
Finance,Mortgage,Has endowment mortgage,0.00550477018697558
Finance,Mortgage,Has repayment mortgage,0.247886153160088
Finance,Mortgage,Has offset mortgage,0.0145868756994472
Finance,Mortgage,Re-mortgaged with different lender,0.0435152486394325
Finance,Mortgage,Re-mortgaged with same lender,0.0461721678166605
Finance,Mortgage,Has mortgage on property other than currently live in,0.0185815600937863
Finance,Mortgage,Has mortgage on more than one property,0.0104107243435702
Finance,Insurance and Pensions,Has Life Assurance,0.419368990014545
Finance,Insurance and Pensions,Has life protection policy,0.292654219732602
Finance,Insurance and Pensions,Has pension scheme,0.521617958416712
Finance,Insurance and Pensions,Has pension scheme organised through company,0.43271136842259
Finance,Insurance and Pensions,Has pension scheme organised personally,0.088906589994122
Finance,Insurance and Pensions,Plans to use other investments for retirement,0.125225690824849
Finance,Insurance and Pensions,Has PMI (private medical insurance),0.092154523957122
Finance,Insurance and Pensions,Has PMI - pay all personally,0.026258501980635
Finance,Insurance and Pensions,Has PMI - employer pays part or all,0.0439944788940254
Finance,Insurance and Pensions,Has PMI - is covered by a family member,0.0219015430824615
Finance,Insurance and Pensions,"Other health insurance (personal accident, hospital cash, health scheme)",0.130357906068628
Financial Channel,Arrange current account,In branch or other face to face,0.0453763852841969
Financial Channel,Arrange current account,Online,0.127784473701963
Financial Channel,Arrange current account,By phone,0.031350139905074
Financial Channel,Arrange current account,By post,0.00978427883001832
Financial Channel,Arrange current account,Used price comparison site,0.0109706283325473
Financial Channel,Arrange commoditised financial product,In branch or other face to face,0.162979615789459
Financial Channel,Arrange commoditised financial product,Online,0.615692971114353
Financial Channel,Arrange commoditised financial product,By phone,0.242864792597413
Financial Channel,Arrange commoditised financial product,By post,0.0458019373812083
Financial Channel,Arrange commoditised financial product,Used price comparison site,0.296655683573649
Financial Channel,Arrange mortgage,In branch or other face to face,0.131047271169302
Financial Channel,Arrange mortgage,Online,0.149971687232282
Financial Channel,Arrange mortgage,By phone,0.0984214202133795
Financial Channel,Arrange mortgage,By post,0.0206228574095863
Financial Channel,Arrange mortgage,Used price comparison site,0.0223599301065249
Financial Channel,Arrange mortgage,Used IFA,0.00827860463588459
Financial Channel,Manage current account,In branch,0.499778029444511
Financial Channel,Manage current account,Online,0.783137442800975
Financial Channel,Manage current account,Online mobile,0.814107084537079
Financial Channel,Manage current account,Online at home or work,0.542386713686123
Financial Channel,Manage current account,By phone,0.121018743010257
Financial Channel,Manage current account,By post,0.120930042994946
Financial Channel,Manage savings account,In branch,0.134721592619931
Financial Channel,Manage savings account,Online,0.470655804330636
Financial Channel,Manage savings account,Online mobile,0.458963061132176
Financial Channel,Manage savings account,Online at home or work,0.211070076390621
Financial Channel,Manage savings account,By phone,0.0926157868085551
Financial Channel,Manage savings account,By post,0.0482357691684605
Financial Channel,Actively manage current account,In branch,0.0237970979506027
Financial Channel,Actively manage current account,Online,0.554363719123251
Financial Channel,Actively manage current account,Online mobile,0.576484253716006
Financial Channel,Actively manage current account,Online at home or work,0.164111825850768
Financial Channel,Actively manage current account,By phone,0.0264913583460416
Internet,Internet Access: Overall,Used the internet in the last month,0.967660711667576
Internet,Internet Access: Overall,Never used the internet,0.022482409008893
Digital,Internet Access: Usage in Last Week,Not at all,0.0486225463689387
Digital,Internet Access: Usage in Last Week,Less than 2 hours,0.0506513823307053
Digital,Internet Access: Usage in Last Week,3 - 7 hours,0.133730037384181
Digital,Internet Access: Usage in Last Week,8 - 19 hours,0.207291887001807
Digital,Internet Access: Usage in Last Week,20+ hours,0.559704146914367
Digital,Digital Attitudes,I am worried that any personal information I enter online will not remain secure,0.591439567860863
Digital,Digital Attitudes,"Computers confuse me, I'll never get used to them",0.16062250359998
Digital,Digital Attitudes,I love to buy new gadgets and appliances,0.369573012877909
Digital,Digital Attitudes,Shopping online makes my life easier,0.244226562822932
Devices,Mobile phone,Has mobile,0.94260412785893
Devices,Mobile phone,Has smartphone,0.871739471021467
Devices,Technology at Home,Has tablet,0.527639188531918
Devices,Technology at Home,Has a smartwatch or fitness band,0.270757701937536
Digital,Online activity (one or more times per week),Book Travel / Holiday,0.0822574001110688
Digital,Online activity (one or more times per week),Gambling / Betting,0.155037809115911
Digital,Online activity (one or more times per week),Manage my personal finances / bank account,0.691106030361558
Digital,Online activity (one or more times per week),Online auctions (e.g. eBay),0.218639567244303
Digital,Online activity (one or more times per week),Online shopping,0.332556820670329
Digital,Online activity (one or more times per week),Source info on products / services online,0.57058653523917
Digital,Online activity (one or more times per week),Use a search engine (e.g. Google),0.87399440654621
Digital,Researched the last purchase online before buying,Alcoholic drinks,0.151235254546657
Digital,Researched the last purchase online before buying,Beauty / personal grooming,0.338078344017044
Digital,Researched the last purchase online before buying,Cars / automotive ,0.274478828085699
Digital,Researched the last purchase online before buying,Children products ,0.235079344965143
Digital,Researched the last purchase online before buying,"Consumer technology (e.g. tablets, laptops, smartphones, smart watches) ",0.555871470117971
Digital,Researched the last purchase online before buying,"Entertainment tickets (e.g. movie, theater, festivals, sporting events) ",0.397377734368846
Digital,Researched the last purchase online before buying,Fashion / clothing ,0.438155188674239
Digital,Researched the last purchase online before buying,"Gaming (e.g. consoles, PC, online) ",0.322688049677688
Digital,Researched the last purchase online before buying,Groceries / household items ,0.218326780339226
Digital,Researched the last purchase online before buying,Holiday / travel ,0.489931503758235
Digital,Researched the last purchase online before buying,Home appliances ,0.527241299172033
Digital,Researched the last purchase online before buying,Luxury goods and services ,0.1936218068453
Digital,Researched the last purchase online before buying,"Music (e.g. downloads, streaming, CDs) ",0.263111084839009
Digital,Researched the last purchase online before buying,Personal finance / banking,0.348806278355676
Digital,Researched the last purchase online before buying,Pet care ,0.237297887901194
Digital,Bought the last purchase online using any device,Alcoholic drinks,0.194598248845417
Digital,Bought the last purchase online using any device,Beauty / personal grooming,0.345736543643931
Digital,Bought the last purchase online using any device,Cars / automotive ,0.178137965310204
Digital,Bought the last purchase online using any device,Children products ,0.256539428297623
Digital,Bought the last purchase online using any device,"Consumer technology (e.g. tablets, laptops, smartphones, smart watches) ",0.532340333964927
Digital,Bought the last purchase online using any device,"Entertainment tickets (e.g. movie, theater, festivals, sporting events) ",0.45211164155531
Digital,Bought the last purchase online using any device,Fashion / clothing ,0.459181673654733
Digital,Bought the last purchase online using any device,"Gaming (e.g. consoles, PC, online) ",0.363830401830424
Digital,Bought the last purchase online using any device,Groceries / household items ,0.259356771676313
Digital,Bought the last purchase online using any device,Holiday / travel ,0.540118578775867
Digital,Bought the last purchase online using any device,Home appliances ,0.518701032651033
Digital,Bought the last purchase online using any device,Luxury goods and services ,0.222933046931519
Digital,Bought the last purchase online using any device,"Music (e.g. downloads, streaming, CDs) ",0.340410685915199
Digital,Bought the last purchase online using any device,Personal finance / banking,0.410245436775266
Digital,Bought the last purchase online using any device,Pet care ,0.235771630090415
Digital,Sites regularly visited,Amazon.co.uk,0.606221837125068
Digital,Sites regularly visited,Google,0.576919474500207
Digital,Sites regularly visited,Wikipedia,0.222871555307047
Digital,Sites regularly visited,Yahoo!,0.0949336206780689
Digital,Sites regularly visited,airbnb,0.0761020650096914
Digital,Sites regularly visited,Asos.com,0.077179995346351
Digital,Sites regularly visited,Bing,0.0405536823100916
Digital,Sites regularly visited,Buzzfeed,0.0328535916044809
Digital,Sites regularly visited,Ebay,0.332142826493819
Digital,Sites regularly visited,Expedia.co.uk,0.0408356153910258
Digital,Sites regularly visited,Gmail,0.403182444785546
Digital,Sites regularly visited,Groupon,0.0593990795336466
Digital,Sites regularly visited,MSN,0.0397212487438726
Digital,Sites regularly visited,Spotify,0.245939048929806
Digital,Sites regularly visited,TripAdvisor,0.107292084900723
Digital,Sites regularly visited,Vice.com,0.012971241573974
Digital,Sites regularly visited,Bet365.com,0.035519710373051
Digital,Sites regularly visited,SoundCloud,0.0384288834754525
Digital,Sites regularly visited,Hotels.com,0.0538095626331242
Digital,Sites regularly visited,Argos,0.185494408271102
Digital,Sites regularly visited,Audible (Amazon eBooks),0.0565731786162954
Digital,Sites regularly visited,Auto Trader,0.0424193469571103
Digital,Sites regularly visited,BBC Good Food,0.110139727663197
Digital,Sites regularly visited,BBC News,0.347275178477353
Digital,Sites regularly visited,BBC Sport,0.200890829572102
Digital,Sites regularly visited,Boots.com,0.163204223559211
Digital,Sites regularly visited,comparethemarket.com,0.0692299901488477
Digital,Sites regularly visited,Confused.com,0.0317135407069576
Digital,Sites regularly visited,Currys,0.0611952148982523
Digital,Sites regularly visited,Direct.gov.uk ,0.114681849234035
Digital,Sites regularly visited,Etsy,0.117993944326781
Digital,Sites regularly visited,Ikea.com,0.0750730396639793
Digital,Sites regularly visited,Internet Movie Database (IMDb),0.0621322547649294
Digital,Sites regularly visited,johnlewis.com,0.0712730351781466
Digital,Sites regularly visited,JustEat,0.161449151799323
Digital,Sites regularly visited,Lastminute.com,0.0262416417066972
Digital,Sites regularly visited,Marks and Spencer,0.128898670398919
Digital,Sites regularly visited,Microsoft,0.11376506980906
Digital,Sites regularly visited,Moneysavingexpert.com,0.165851152487515
Digital,Sites regularly visited,Moneysupermarket.com,0.102072944287755
Digital,Sites regularly visited,Mumsnet,0.0250461415069431
Digital,Sites regularly visited,National Lottery,0.180661125349518
Digital,Sites regularly visited,NHS.uk (NHS Choices),0.12536108729884
Digital,Sites regularly visited,Notonthehighstreet.com,0.0363305782084271
Digital,Sites regularly visited,Premierleague.com,0.0792429397182858
Digital,Sites regularly visited,rightmove.co.uk,0.10178050108824
Digital,Sites regularly visited,Sky News,0.104535651663854
Digital,Sites regularly visited,Sky Sports,0.127983260132731
Digital,Sites regularly visited,TheLadBible,0.0333575002671662
Digital,Sites regularly visited,Ticketmaster,0.0645178737572785
Digital,Sites regularly visited,Twitch.TV,0.0591461783134234
Digital,Sites regularly visited,very.co.uk,0.0469392034865387
Digital,Sites regularly visited,WikiHow,0.0248578652584943
Digital,Sites regularly visited,zoopla.co.uk,0.0637303164189865
Media Habits,Overall Social Media Activity,"Sometimes, less than monthly",0.0350424959063568
Media Habits,Overall Social Media Activity,"Monthly, less than weekly",0.0593996363721797
Media Habits,Overall Social Media Activity,1 - 6 days per week,0.158313007214873
Media Habits,Overall Social Media Activity,Daily,0.565761164477726
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Shares / uploads,0.262105383240531
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Uploads original content,0.159526324308233
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reads ratings / reviews,0.297005495067559
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Posts ratings / reviews,0.148306834440109
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Takes part in groups / forums,0.173930343629676
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reads blogs,0.209983122164082
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Comments on blogs [has ever],0.529793173668187
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Creates own blogs [has ever],0.264420732584286
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Manages own website [has ever],0.251957006668851
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Instant messaging,0.773825906422989
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),1-1 video calling (e.g. Skype),0.374135263579275
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Group video calling (e.g. Skype),0.252916654537215
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Blogger,0.0730343379069941
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Bumble,0.0696231500542985
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Email,0.830702369007073
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Facebook,0.699207952505606
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Facebook Messenger,0.463339040194872
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Flickr,0.0624569699133114
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Instagram,0.514026149294096
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),LinkedIn,0.182700164000595
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Pinterest,0.164040987873219
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reddit,0.138249284521656
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Skype,0.0826283811501028
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Snapchat,0.251851415633453
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),TikTok,0.323727239895795
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Tinder,0.0695156611845714
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Tumblr,0.0706090848535927
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),WeChat,0.0711034533954509
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),WhatsApp,0.688141922889601
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),X (was Twitter),0.320575849583899
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Netflix,0.534818848401443
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Amazon Prime,0.381950030402779
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Apple TV,0.0969901597371884
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Disney+,0.322232656541067
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",All 4,0.225101033955517
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",BBC iPlayer,0.377156867634246
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",BT Sport,0.124128942969495
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Demand Five,0.0973075920709081
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Fire TV,0.152734307350339
