Category,Question,Answer,Value
Transport,Travel To Work (% of Workers),Other (inc taxi / minicab),0.00131716412161347
Transport,Travel To Work (% of Workers),Works mainly from home,0.0683112091377915
Transport,Car Ownership,Number of cars: 0,0.246749978843479
Transport,Car Ownership,Number of cars: 1,0.503887380922869
Transport,Car Ownership,Number of cars: 2,0.204260762812888
Transport,Car Ownership,Number of cars: 3+,0.0451018774207634
Transport,Car Ownership,Less than 3 years old,0.177977333834134
Transport,Car type,Main car: Company car,0.0141160231419356
Transport,Car type,Main car: Privately owned,0.739133998014585
Transport,Car type,Main car class: Saloon,0.104880588920858
Transport,Car type,Main car class: Hatchback,0.347475422634122
Transport,Car type,Main car class: Estate,0.0527233820681014
Transport,Car type,Main car class: Luxury,0.0340601068873345
Transport,Car type,Main car class: Other,0.214110520646104
Transport,Car type,Bought main car new,0.320749077615391
Transport,Car type,Bought main car used,0.432500943541128
Transport,Car type,Main car uses: Traditional fuel,0.614697275127932
Transport,Car type,Main car uses: Mild hybrid (i.e. engine and electric motor power the car and can't be used independently of each other),0.0323727056938405
Transport,Car type,"Main car uses: Full hybrid (i.e. engine and electric motor power the car, either simultaneously or independently)",0.0431195857598363
Transport,Car type,Main car uses: Plug-in hybrid (i.e. engine and electric motor power the car that charges using a plug - in),0.0167786189197328
Transport,Car type,Main car uses: Electric,0.0423144357990845
Transport,Car type,Main car uses: Other alternative fuels,0.00396739985609383
Transport,Mileage,"Yearly mileage: 0 - 5,000 miles",0.444757116411159
Transport,Mileage,"Yearly mileage: 5,000 - 10,000 miles",0.218562255973578
Transport,Mileage,"Yearly mileage: 10,000+ miles",0.0899306487717827
Finance,Household Annual Gross Income,"£0 - £20,000",0.0728460487544667
Finance,Household Annual Gross Income,"£20,000 - £40,000",0.183909161873115
Finance,Household Annual Gross Income,"£40,000 - £60,000",0.219212103733581
Finance,Household Annual Gross Income,"£60,000 - £80,000",0.119510946275273
Finance,Household Annual Gross Income,"£80,000 - £100,000",0.126613909843498
Finance,Household Annual Gross Income,"£100,000+",0.277907829520064
Finance,Household Annual Gross Income,Average (Mean) Household Income,74660.52553765409
Finance,Disposable Income,Income after Income tax and National Insurance,55587.2181470008
Finance,Disposable Income,Disposable Income after all modelled outgoings,24756.5390452512
Finance,Outgoings,"Income tax, NI",19073.307490226798
Finance,Outgoings,"Mortgage, social rent, private rent",13934.1761309456
Finance,Outgoings,"Council tax, utilities, water, structure insurance, NI domestic rates",4164.29711728611
Finance,Outgoings,Food,5587.837894155529
Finance,Outgoings,Clothing,2088.70210018791
Finance,Outgoings,Childcare,1119.3923406357899
Finance,Outgoings,Student loans,661.084512804919
Finance,Outgoings,Pension,2315.5202780426503
Finance,Outgoings,Travel to work,959.673175792223
Finance,Outgoings,Total Expenditure,588.03473683459
Finance,Outgoings,> Food and non-alcoholic beverages,83.5137813841282
Finance,Outgoings,> Alcoholic beverages (off-sales),12.1155325233622
Finance,Outgoings,> Tobacco,2.46315819579802
Finance,Outgoings,> Clothing and footwear,23.8659902994746
Finance,Outgoings,"> Housing, water, electricity, gas and other fuels",143.886404966081
Finance,Outgoings,"> Furnishings, household equipment and routine maintenance",39.8265322054911
Finance,Outgoings,> Health,9.34988924294208
Finance,Outgoings,> Transport,69.762675337421
Finance,Outgoings,> Communication,22.8610622086101
Finance,Outgoings,> Recreation and Culture,65.9502171038088
Finance,Outgoings,> Education,11.266800157747
Finance,Outgoings,> Restaurants and hotels,48.5312147885551
Finance,Outgoings,> Miscellaneous goods and services,54.6414784211704
Finance,Outgoings,Total Online Expenditure,39.711378681449
Finance,Financial Attitudes,I don't like the idea of being in debt,0.430870790762023
Finance,Financial Attitudes,I am very good at managing money,0.548488649911735
Finance,Financial Attitudes,It is important to be well insured for everything,0.111781390124683
Finance,Financial Attitudes,Financial security after retirement is your own responsibility,0.597941626763632
Finance,Financial Attitudes,Switching utilities suppliers is well worth the effort,0.342585682877493
Finance,Financial Attitudes,I like to use cash when making purchases,0.28718824004229
Finance,Financial Attitudes,I do not make financial decisions without talking to a professional,0.248274480129059
Finance,Financial Attitudes,I do not mind taking risks with my money,0.274239699696043
Finance,Financial Attitudes,I am always careful that my personal details are not public,0.789726359082242
Finance,Financial Attitudes,I love the ease of using chat bots to get answers,0.306160752411571
Finance,Financial Attitudes,I hate having to go to the branch of my bank or building society,0.468381760023008
Finance,Financial Attitudes,I am happy to use the phone to carry out day to day banking transactions,0.770096020975456
Finance,Financial Attitudes,I trust financial price comparison sites,0.535424133011405
Finance,Financial Attitudes,I am likely to use financial price comparison sites in the future,0.667858374710419
Finance,Financial Attitudes,I would be happy to use the Internet to carry out day to day banking transactions,0.890285843012178
Finance,Financial Attitudes,I regularly read the financial pages in the papers,0.589993631447872
Finance,Financial Attitudes,I hate to borrow - I would much rather save up in advance,0.758386120039248
Finance,Financial Attitudes,I only save for a specific purpose,0.299832390652462
Finance,Benefits,Income support,0.00524984912627495
Finance,Benefits,Job seeker's allowance,0.00242575322933354
Finance,Benefits,Child benefit,0.0932481696604407
Finance,Benefits,Universal credit,0.0133488342854415
Finance,Financial Situation,Saving a lot,0.179614176949007
Finance,Financial Situation,Saving a little,0.500976226467036
Finance,Financial Situation,Just managing to make ends meet,0.213454324631465
Finance,Financial Situation,Drawing on savings or running into debt,0.105955271952489
Finance,Contactless,"Uses contactless payments on card, smartphone, or wearable device",0.820838722389316
Finance,Credit Cards,Has credit card,0.702558683648856
Finance,Credit Cards,Has 2+ credit cards,0.381100735587543
Finance,Credit Cards,Spent £500+ in last month on a credit card,0.301524729952781
Finance,Credit Cards,Uses credit card 6+ times per month,0.378877738626686
Finance,Credit Cards,Usually makes minimum payment on card,0.0974619051552124
Finance,Credit Cards,Always pays credit card balance in full,0.54804397275558
Finance,"Current account, Savings and Investments",Has current account,0.984554283402889
Finance,"Current account, Savings and Investments",Has commoditised financial product,0.957731419218383
Finance,"Current account, Savings and Investments",Has considered financial product,0.789869690923433
Finance,"Current account, Savings and Investments",Has a buy-to-let property or property development projects,0.0846959017898925
Finance,"Current account, Savings and Investments",Has instant access account,0.485792139123253
Finance,"Current account, Savings and Investments",Has Cash ISA,0.273644180741343
Finance,"Current account, Savings and Investments",Has a Help to Buy ISA,0.0174821424475422
Finance,"Current account, Savings and Investments",Has Stocks and Shares ISA,0.258883654794346
Finance,"Current account, Savings and Investments",Has Unit Trusts,0.0260876469746455
Finance,"Current account, Savings and Investments",Has stocks and shares,0.19060578800553
Finance,"Current account, Savings and Investments",Has investment bonds,0.0527433116589742
Finance,"Current account, Savings and Investments",Has a National Savings product,0.262424497362676
Finance,"Current account, Savings and Investments",Has savings account,0.729379179182244
Finance,"Current account, Savings and Investments",Savings value £1 - £500,0.0899695687786919
Finance,"Current account, Savings and Investments","Savings value £500 - £2,500",0.0834080556207482
Finance,"Current account, Savings and Investments","Savings value £2,500 - £10,000",0.142531823242754
Finance,"Current account, Savings and Investments","Savings value £10,000+",0.41346973154005
Finance,"Current account, Savings and Investments",Has investments,0.401564548710928
Finance,"Current account, Savings and Investments","Value of investments £25,000+",0.171995997866097
Finance,Loans,Has loan,0.173448058150305
Finance,Loans,Has unsecured loan,0.0689126086094198
Finance,Loans,Has 2+ loans,0.0599092188574567
Finance,Loans,"Unsecured debt greater than £15,000",0.0155674664920653
Finance,Mortgage,Has a mortgage,0.271060381077576
Finance,Mortgage,Has mortgage more than 10 years old,0.0537477394553866
Finance,Mortgage,Has endowment mortgage,0.00701090965693905
Finance,Mortgage,Has repayment mortgage,0.20523563042093
Finance,Mortgage,Has offset mortgage,0.0229181184439877
Finance,Mortgage,Re-mortgaged with different lender,0.0497854914312679
Finance,Mortgage,Re-mortgaged with same lender,0.046067922001871
Finance,Mortgage,Has mortgage on property other than currently live in,0.0283404349389067
Finance,Mortgage,Has mortgage on more than one property,0.0202646626911526
Finance,Insurance and Pensions,Has Life Assurance,0.414408099160087
Finance,Insurance and Pensions,Has life protection policy,0.287823731583469
Finance,Insurance and Pensions,Has pension scheme,0.513142189576859
Finance,Insurance and Pensions,Has pension scheme organised through company,0.395668177827193
Finance,Insurance and Pensions,Has pension scheme organised personally,0.117474011749666
Finance,Insurance and Pensions,Plans to use other investments for retirement,0.165915530612873
Finance,Insurance and Pensions,Has PMI (private medical insurance),0.200032645995691
Finance,Insurance and Pensions,Has PMI - pay all personally,0.0704960496727393
Finance,Insurance and Pensions,Has PMI - employer pays part or all,0.0869581234740191
Finance,Insurance and Pensions,Has PMI - is covered by a family member,0.042578472848933
Finance,Insurance and Pensions,"Other health insurance (personal accident, hospital cash, health scheme)",0.170590769369207
Financial Channel,Arrange current account,In branch or other face to face,0.0570896307897566
Financial Channel,Arrange current account,Online,0.155546442800415
Financial Channel,Arrange current account,By phone,0.0311407948063674
Financial Channel,Arrange current account,By post,0.0119657496862756
Financial Channel,Arrange current account,Used price comparison site,0.0141972146305271
Financial Channel,Arrange commoditised financial product,In branch or other face to face,0.167561589422022
Financial Channel,Arrange commoditised financial product,Online,0.614315618405721
Financial Channel,Arrange commoditised financial product,By phone,0.256172113959726
Financial Channel,Arrange commoditised financial product,By post,0.0463119208457794
Financial Channel,Arrange commoditised financial product,Used price comparison site,0.241239011337891
Financial Channel,Arrange mortgage,In branch or other face to face,0.103674711643231
Financial Channel,Arrange mortgage,Online,0.185489106319495
Financial Channel,Arrange mortgage,By phone,0.101880348846225
Financial Channel,Arrange mortgage,By post,0.0227807428232283
Financial Channel,Arrange mortgage,Used price comparison site,0.0232237727073086
Financial Channel,Arrange mortgage,Used IFA,0.00654291649204372
Financial Channel,Manage current account,In branch,0.486083337923654
Financial Channel,Manage current account,Online,0.808384227019301
Financial Channel,Manage current account,Online mobile,0.792802207619829
Financial Channel,Manage current account,Online at home or work,0.601911653940108
Financial Channel,Manage current account,By phone,0.146060777619782
Financial Channel,Manage current account,By post,0.139594744822973
Financial Channel,Manage savings account,In branch,0.134494745278494
Financial Channel,Manage savings account,Online,0.54714470131516
Financial Channel,Manage savings account,Online mobile,0.509235734009449
Financial Channel,Manage savings account,Online at home or work,0.32528554072558
Financial Channel,Manage savings account,By phone,0.133493859216115
Financial Channel,Manage savings account,By post,0.0680435548123775
Financial Channel,Actively manage current account,In branch,0.0255732978737583
Financial Channel,Actively manage current account,Online,0.544841919247823
Financial Channel,Actively manage current account,Online mobile,0.534264917019479
Financial Channel,Actively manage current account,Online at home or work,0.178096535387052
Financial Channel,Actively manage current account,By phone,0.0241222129680771
Internet,Internet Access: Overall,Used the internet in the last month,0.980380408624563
Internet,Internet Access: Overall,Never used the internet,0.0106064393393542
Digital,Internet Access: Usage in Last Week,Not at all,0.0347015261110116
Digital,Internet Access: Usage in Last Week,Less than 2 hours,0.0490410471428222
Digital,Internet Access: Usage in Last Week,3 - 7 hours,0.153353071795375
Digital,Internet Access: Usage in Last Week,8 - 19 hours,0.230708618167501
Digital,Internet Access: Usage in Last Week,20+ hours,0.532195736783289
Digital,Digital Attitudes,I am worried that any personal information I enter online will not remain secure,0.56922140502236
Digital,Digital Attitudes,"Computers confuse me, I'll never get used to them",0.177838992017556
Digital,Digital Attitudes,I love to buy new gadgets and appliances,0.360087458535413
Digital,Digital Attitudes,Shopping online makes my life easier,0.251124363558116
Devices,Mobile phone,Has mobile,0.942682093496783
Devices,Mobile phone,Has smartphone,0.88639980826017
Devices,Technology at Home,Has tablet,0.535897684986444
Devices,Technology at Home,Has a smartwatch or fitness band,0.287804901765924
Digital,Online activity (one or more times per week),Book Travel / Holiday,0.136450639515999
Digital,Online activity (one or more times per week),Gambling / Betting,0.169136807942257
Digital,Online activity (one or more times per week),Manage my personal finances / bank account,0.704174675319789
Digital,Online activity (one or more times per week),Online auctions (e.g. eBay),0.231557806246852
Digital,Online activity (one or more times per week),Online shopping,0.386635855866845
Digital,Online activity (one or more times per week),Source info on products / services online,0.625280683476915
Digital,Online activity (one or more times per week),Use a search engine (e.g. Google),0.904313480893695
Digital,Researched the last purchase online before buying,Alcoholic drinks,0.234768130480079
Digital,Researched the last purchase online before buying,Beauty / personal grooming,0.380308948239363
Digital,Researched the last purchase online before buying,Cars / automotive ,0.304059162739597
Digital,Researched the last purchase online before buying,Children products ,0.273558168279554
Digital,Researched the last purchase online before buying,"Consumer technology (e.g. tablets, laptops, smartphones, smart watches) ",0.578243806914053
Digital,Researched the last purchase online before buying,"Entertainment tickets (e.g. movie, theater, festivals, sporting events) ",0.51086252981711
Digital,Researched the last purchase online before buying,Fashion / clothing ,0.528757000721923
Digital,Researched the last purchase online before buying,"Gaming (e.g. consoles, PC, online) ",0.328525511707176
Digital,Researched the last purchase online before buying,Groceries / household items ,0.298219401339162
Digital,Researched the last purchase online before buying,Holiday / travel ,0.615099784868679
Digital,Researched the last purchase online before buying,Home appliances ,0.577538675616824
Digital,Researched the last purchase online before buying,Luxury goods and services ,0.234152565999628
Digital,Researched the last purchase online before buying,"Music (e.g. downloads, streaming, CDs) ",0.338439085087948
Digital,Researched the last purchase online before buying,Personal finance / banking,0.42864124259241
Digital,Researched the last purchase online before buying,Pet care ,0.237087044230933
Digital,Bought the last purchase online using any device,Alcoholic drinks,0.244975867845325
Digital,Bought the last purchase online using any device,Beauty / personal grooming,0.39385873886192
Digital,Bought the last purchase online using any device,Cars / automotive ,0.189617277540388
Digital,Bought the last purchase online using any device,Children products ,0.268554366185116
Digital,Bought the last purchase online using any device,"Consumer technology (e.g. tablets, laptops, smartphones, smart watches) ",0.519732879424522
Digital,Bought the last purchase online using any device,"Entertainment tickets (e.g. movie, theater, festivals, sporting events) ",0.571108935645489
Digital,Bought the last purchase online using any device,Fashion / clothing ,0.485436151154553
Digital,Bought the last purchase online using any device,"Gaming (e.g. consoles, PC, online) ",0.345902752793752
Digital,Bought the last purchase online using any device,Groceries / household items ,0.303651005559253
Digital,Bought the last purchase online using any device,Holiday / travel ,0.659633884601151
Digital,Bought the last purchase online using any device,Home appliances ,0.535530264232338
Digital,Bought the last purchase online using any device,Luxury goods and services ,0.261621623868279
Digital,Bought the last purchase online using any device,"Music (e.g. downloads, streaming, CDs) ",0.407997747329912
Digital,Bought the last purchase online using any device,Personal finance / banking,0.50333842924943
Digital,Bought the last purchase online using any device,Pet care ,0.22122117057831
Digital,Sites regularly visited,Amazon.co.uk,0.609182142164503
Digital,Sites regularly visited,Google,0.577861584167844
Digital,Sites regularly visited,Wikipedia,0.292520813660845
Digital,Sites regularly visited,Yahoo!,0.11148195654641
Digital,Sites regularly visited,airbnb,0.095587436602404
Digital,Sites regularly visited,Asos.com,0.107326541865648
Digital,Sites regularly visited,Bing,0.0515861110872514
Digital,Sites regularly visited,Buzzfeed,0.0394551542339082
Digital,Sites regularly visited,Ebay,0.268512051228008
Digital,Sites regularly visited,Expedia.co.uk,0.0543669069554929
Digital,Sites regularly visited,Gmail,0.407395489036182
Digital,Sites regularly visited,Groupon,0.0666694356937925
Digital,Sites regularly visited,MSN,0.0354470214978911
Digital,Sites regularly visited,Spotify,0.264757334172274
Digital,Sites regularly visited,TripAdvisor,0.140255887346074
Digital,Sites regularly visited,Vice.com,0.0162167601296392
Digital,Sites regularly visited,Bet365.com,0.038836987379416
Digital,Sites regularly visited,SoundCloud,0.0459530093473393
Digital,Sites regularly visited,Hotels.com,0.0570965179397796
Digital,Sites regularly visited,Argos,0.138236648239188
Digital,Sites regularly visited,Audible (Amazon eBooks),0.0500533180839554
Digital,Sites regularly visited,Auto Trader,0.048996576260325
Digital,Sites regularly visited,BBC Good Food,0.137472328403148
Digital,Sites regularly visited,BBC News,0.384200682055524
Digital,Sites regularly visited,BBC Sport,0.230459562587007
Digital,Sites regularly visited,Boots.com,0.165147344072976
Digital,Sites regularly visited,comparethemarket.com,0.0508528229023576
Digital,Sites regularly visited,Confused.com,0.0402162295258707
Digital,Sites regularly visited,Currys,0.0655478902213572
Digital,Sites regularly visited,Direct.gov.uk ,0.0809571565139817
Digital,Sites regularly visited,Etsy,0.128672819517884
Digital,Sites regularly visited,Ikea.com,0.0924039262043988
Digital,Sites regularly visited,Internet Movie Database (IMDb),0.0734397399447621
Digital,Sites regularly visited,johnlewis.com,0.139249009296654
Digital,Sites regularly visited,JustEat,0.106784154367348
Digital,Sites regularly visited,Lastminute.com,0.0371074747485208
Digital,Sites regularly visited,Marks and Spencer,0.143056900652644
Digital,Sites regularly visited,Microsoft,0.119368014815876
Digital,Sites regularly visited,Moneysavingexpert.com,0.171446895806498
Digital,Sites regularly visited,Moneysupermarket.com,0.0855053752425349
Digital,Sites regularly visited,Mumsnet,0.0365705601498552
Digital,Sites regularly visited,National Lottery,0.119563880545583
Digital,Sites regularly visited,NHS.uk (NHS Choices),0.129067200231516
Digital,Sites regularly visited,Notonthehighstreet.com,0.0329066326260032
Digital,Sites regularly visited,Premierleague.com,0.0806743525462025
Digital,Sites regularly visited,rightmove.co.uk,0.131788811672635
Digital,Sites regularly visited,Sky News,0.12290750654589
Digital,Sites regularly visited,Sky Sports,0.131285855498372
Digital,Sites regularly visited,TheLadBible,0.044023217890434
Digital,Sites regularly visited,Ticketmaster,0.0734980478957301
Digital,Sites regularly visited,Twitch.TV,0.0573117245261644
Digital,Sites regularly visited,very.co.uk,0.0279050008270115
Digital,Sites regularly visited,WikiHow,0.0294301409476853
Digital,Sites regularly visited,zoopla.co.uk,0.0744503351752614
Media Habits,Overall Social Media Activity,"Sometimes, less than monthly",0.0340855384937555
Media Habits,Overall Social Media Activity,"Monthly, less than weekly",0.0821877450279985
Media Habits,Overall Social Media Activity,1 - 6 days per week,0.157357512632382
Media Habits,Overall Social Media Activity,Daily,0.570508498376587
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Shares / uploads,0.281638104476474
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Uploads original content,0.215085193978225
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reads ratings / reviews,0.348066063968044
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Posts ratings / reviews,0.182899857226314
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Takes part in groups / forums,0.25166398257751
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reads blogs,0.27350321071492
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Comments on blogs [has ever],0.591655168108711
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Creates own blogs [has ever],0.367542293289962
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Manages own website [has ever],0.324976975187216
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Instant messaging,0.816606581363269
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),1-1 video calling (e.g. Skype),0.465589275338546
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Group video calling (e.g. Skype),0.353668836881696
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Blogger,0.142715627071818
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Bumble,0.123285568311242
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Email,0.873317322342821
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Facebook,0.575728201040907
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Facebook Messenger,0.413429314652192
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Flickr,0.125712892514587
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Instagram,0.584348675972878
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),LinkedIn,0.318249089245468
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Pinterest,0.211147355517894
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reddit,0.246407385732347
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Skype,0.151116022765055
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Snapchat,0.291966665476605
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),TikTok,0.339273890115418
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Tinder,0.146387939407088
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Tumblr,0.122520206046232
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),WeChat,0.14691452928215
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),WhatsApp,0.761584077426274
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),X (was Twitter),0.386538874913234
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Netflix,0.547362965607205
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Amazon Prime,0.385878073889736
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Apple TV,0.188371379225738
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Disney+,0.317911943248374
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",All 4,0.253447268860735
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",BBC iPlayer,0.440594577256047
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",BT Sport,0.182477385011333
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Demand Five,0.162350390111898
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Fire TV,0.17781682564893
