Category,Question,Answer,Value
Housing,House Value,House value 150k - 250k,0.452739672308376
Housing,House Value,House value 250k - 500k,0.291088481009841
Housing,House Value,House value 500k - 750k,0.0213075033201691
Housing,House Value,House value 750k - 1m,0.00354222348697181
Housing,House Value,House value 1m+,0.00146518902791455
Housing,House Move,Individual likely to move,0.245567894259504
Housing,House Move,Individual moves to a property on their own,0.0791623628542806
Housing,House Move,Individual moves to a property with one other person in the household,0.13276855682062
Housing,House Move,Individual moves to a property with two or more other people in the household,0.0336369745846027
Housing,House Move,Individual moves to owner occupied housing,0.157291843539255
Housing,House Move,Individual moves to private renting,0.0590931349357311
Housing,House Move,Individual moves to social renting,0.0291829157845172
Housing,House Move,Individual moves to flat,0.027660576714937
Housing,House Move,Individual moves to terraced house,0.0789339091945294
Housing,House Move,Individual moves to semi-detached,0.073615323656049
Housing,House Move,Individual moves to detached house,0.0653580846939886
Housing,Gentrification,Proportion of addresses applied for extension,0.00706753311331005
Housing,Gentrification,Churn rate within last 5 years,0.164704296224523
Housing,Gentrification,Annualised Price % change in last 5 years,0.116109141458472
Family,Structure,"Single person, no children",0.185524207196493
Family,Structure,Single parent,0.0207674005294351
Family,Structure,"Couple, no children",0.347128192940679
Family,Structure,Couple with children,0.13645657010348
Family,Structure,"Other: two or more adults, may include a couple, may have children",0.310123629229911
Family,Number of Children by Age,Children aged 0 - 5: 0,0.914754488726742
Family,Number of Children by Age,Children aged 0 - 5: 1,0.0635877290427895
Family,Number of Children by Age,Children aged 0 - 5: 2+,0.0216577822304682
Family,Number of Children by Age,Children aged 6 - 15: 0,0.855277379282374
Family,Number of Children by Age,Children aged 6 - 15: 1,0.0810984278017438
Family,Number of Children by Age,Children aged 6 - 15: 2+,0.0636241929158812
Family,Children in household,Children at home: 0,0.763231454181651
Family,Children in household,Children at home: 1,0.128487280482161
Family,Children in household,Children at home: 2,0.0808156124267005
Family,Children in household,Children at home: 3+,0.0274656529094871
Family,Household Size,Household size: 1 person,0.201915355554165
Family,Household Size,Household size: 2 persons,0.474676784903886
Family,Household Size,Household size: 3 - 4 persons,0.280378597652206
Family,Household Size,Household size: 5+ persons,0.0430292618897412
Economy,NS SEC (% of people in employment),"Higher managerial, administrative and professional occupations",0.091553072670604
Economy,NS SEC (% of people in employment),"Lower managerial, administrative and professional occupations",0.268577877523977
Economy,NS SEC (% of people in employment),Intermediate occupations,0.122937664048785
Economy,NS SEC (% of people in employment),Small employers and own account workers,0.113380140114987
Economy,NS SEC (% of people in employment),Lower supervisory and technical occupations,0.0868092559789314
Economy,NS SEC (% of people in employment),Semi-routine occupations,0.200946518747768
Economy,NS SEC (% of people in employment),Routine occupations,0.115795470914945
Economy,Social Grade,A,0.0277407478536791
Economy,Social Grade,B,0.18320850193596
Economy,Social Grade,C1,0.329252819568916
Economy,Social Grade,C2,0.245098345726638
Economy,Social Grade,D,0.135535269369741
Economy,Social Grade,E,0.0791643155450636
Economy,Occupation,Director / managerial,0.0462802657113633
Economy,Occupation,Professional,0.169856349366624
Economy,Occupation,Looking after home,0.16980145692554
Economy,Occupation,Office worker,0.0553320232317364
Economy,Occupation,Retired,0.195217512767696
Economy,Occupation,Self employed,0.0669455307754181
Economy,Occupation,Shop worker,0.0947121684432911
Economy,Occupation,Skilled / manual worker,0.149126170364654
Economy,Occupation,Student,0.0326037663202949
Economy,Occupation,Unemployed,0.0201247560933797
Education,Highest Level of Qualifications (Adults),Degree or higher degree,0.194174776720579
Education,Highest Level of Qualifications (Adults),Higher education below degree level,0.108271822186108
Education,Highest Level of Qualifications (Adults),A-levels / AS-levels or Highers,0.11175483682868
Education,Highest Level of Qualifications (Adults),GCSE / O-levels / CSE / School Certificate,0.299667620643804
Education,Highest Level of Qualifications (Adults),None of the above,0.286130943620827
Transport,Travel To Work (% of Workers),Train / tube / tram,0.0348038960270064
Transport,Travel To Work (% of Workers),Car / van / motorbike (driver or passenger),0.727734919747777
Transport,Travel To Work (% of Workers),Bus / minibus / coach,0.0549331884203165
Transport,Travel To Work (% of Workers),Bicycle,0.025465188917458
Transport,Travel To Work (% of Workers),On foot,0.113744138392737
Transport,Travel To Work (% of Workers),Other (inc taxi / minicab),0.0101687541797376
Transport,Travel To Work (% of Workers),Works mainly from home,0.0331499143149654
Transport,Car Ownership,Number of cars: 0,0.146704480358389
Transport,Car Ownership,Number of cars: 1,0.568408222617632
Transport,Car Ownership,Number of cars: 2,0.24205817802776
Transport,Car Ownership,Number of cars: 3+,0.0428291189962175
Transport,Car Ownership,Less than 3 years old,0.14387238584282
Transport,Car type,Main car: Company car,0.00816390675911421
Transport,Car type,Main car: Privately owned,0.845131612882496
Transport,Car type,Main car class: Saloon,0.103534095033925
Transport,Car type,Main car class: Hatchback,0.476267578689081
Transport,Car type,Main car class: Estate,0.0629935204324157
Transport,Car type,Main car class: Luxury,0.0278016978867628
Transport,Car type,Main car class: Other,0.182698627599425
Transport,Car type,Bought main car new,0.241274983702158
Transport,Car type,Bought main car used,0.612020535939451
Transport,Car type,Main car uses: Traditional fuel,0.759977633135258
Transport,Car type,Main car uses: Mild hybrid (i.e. engine and electric motor power the car and can't be used independently of each other),0.0271119454439652
Transport,Car type,"Main car uses: Full hybrid (i.e. engine and electric motor power the car, either simultaneously or independently)",0.033965863532077
Transport,Car type,Main car uses: Plug-in hybrid (i.e. engine and electric motor power the car that charges using a plug - in),0.00616953571566129
Transport,Car type,Main car uses: Electric,0.0245895577662777
Transport,Car type,Main car uses: Other alternative fuels,0.0014809840483702
Transport,Mileage,"Yearly mileage: 0 - 5,000 miles",0.441344754154172
Transport,Mileage,"Yearly mileage: 5,000 - 10,000 miles",0.267268708115123
Transport,Mileage,"Yearly mileage: 10,000+ miles",0.144682057372314
Finance,Household Annual Gross Income,"£0 - £20,000",0.21042322899973
Finance,Household Annual Gross Income,"£20,000 - £40,000",0.344145426088476
Finance,Household Annual Gross Income,"£40,000 - £60,000",0.235503295154806
Finance,Household Annual Gross Income,"£60,000 - £80,000",0.124805781502137
Finance,Household Annual Gross Income,"£80,000 - £100,000",0.0513163350433127
Finance,Household Annual Gross Income,"£100,000+",0.0338059332115351
Finance,Household Annual Gross Income,Average (Mean) Household Income,44792.91839521359
Finance,Disposable Income,Income after Income tax and National Insurance,36851.2932859574
Finance,Disposable Income,Disposable Income after all modelled outgoings,21870.518088499
Finance,Outgoings,"Income tax, NI",7941.62450578493
Finance,Outgoings,"Mortgage, social rent, private rent",2940.7466457096198
Finance,Outgoings,"Council tax, utilities, water, structure insurance, NI domestic rates",2851.5179677330198
Finance,Outgoings,Food,5159.05494609528
Finance,Outgoings,Clothing,1372.08532571921
Finance,Outgoings,Childcare,669.567355558724
Finance,Outgoings,Student loans,136.764190761705
Finance,Outgoings,Pension,1143.97045420754
Finance,Outgoings,Travel to work,707.076844184571
Finance,Outgoings,Total Expenditure,356.180241212596
Finance,Outgoings,> Food and non-alcoholic beverages,56.8887706289082
Finance,Outgoings,> Alcoholic beverages (off-sales),9.05924190045306
Finance,Outgoings,> Tobacco,2.86213025806421
Finance,Outgoings,> Clothing and footwear,10.391725682193
Finance,Outgoings,"> Housing, water, electricity, gas and other fuels",68.8818263453313
Finance,Outgoings,"> Furnishings, household equipment and routine maintenance",32.1526108233096
Finance,Outgoings,> Health,6.24275111835595
Finance,Outgoings,> Transport,62.8905435692806
Finance,Outgoings,> Communication,19.0061139850117
Finance,Outgoings,> Recreation and Culture,38.9550955841676
Finance,Outgoings,> Education,1.05676518979638
Finance,Outgoings,> Restaurants and hotels,18.3870770520343
Finance,Outgoings,> Miscellaneous goods and services,29.4055890756896
Finance,Outgoings,Total Online Expenditure,24.620511055684
Finance,Financial Attitudes,I don't like the idea of being in debt,0.435040522455506
Finance,Financial Attitudes,I am very good at managing money,0.573571357255388
Finance,Financial Attitudes,It is important to be well insured for everything,0.124770223087782
Finance,Financial Attitudes,Financial security after retirement is your own responsibility,0.597934574539423
Finance,Financial Attitudes,Switching utilities suppliers is well worth the effort,0.315718436972963
Finance,Financial Attitudes,I like to use cash when making purchases,0.371428223181329
Finance,Financial Attitudes,I do not make financial decisions without talking to a professional,0.177113391282907
Finance,Financial Attitudes,I do not mind taking risks with my money,0.185130279185654
Finance,Financial Attitudes,I am always careful that my personal details are not public,0.806921392622341
Finance,Financial Attitudes,I love the ease of using chat bots to get answers,0.227240596295106
Finance,Financial Attitudes,I hate having to go to the branch of my bank or building society,0.42436633626755
Finance,Financial Attitudes,I am happy to use the phone to carry out day to day banking transactions,0.706067474657741
Finance,Financial Attitudes,I trust financial price comparison sites,0.513096600279843
Finance,Financial Attitudes,I am likely to use financial price comparison sites in the future,0.639703558297844
Finance,Financial Attitudes,I would be happy to use the Internet to carry out day to day banking transactions,0.859326407818621
Finance,Financial Attitudes,I regularly read the financial pages in the papers,0.456616547499724
Finance,Financial Attitudes,I hate to borrow - I would much rather save up in advance,0.745617094227738
Finance,Financial Attitudes,I only save for a specific purpose,0.304690162103519
Finance,Benefits,Income support,0.01732252301229
Finance,Benefits,Job seeker's allowance,0.00654191138861302
Finance,Benefits,Child benefit,0.120112785603753
Finance,Benefits,Universal credit,0.0353951315843102
Finance,Financial Situation,Saving a lot,0.105776647294454
Finance,Financial Situation,Saving a little,0.509901610632736
Finance,Financial Situation,Just managing to make ends meet,0.273131292028735
Finance,Financial Situation,Drawing on savings or running into debt,0.111190450044072
Finance,Contactless,"Uses contactless payments on card, smartphone, or wearable device",0.820384387609695
Finance,Credit Cards,Has credit card,0.644653621937352
Finance,Credit Cards,Has 2+ credit cards,0.29086189659762
Finance,Credit Cards,Spent £500+ in last month on a credit card,0.175034664868403
Finance,Credit Cards,Uses credit card 6+ times per month,0.256185855293099
Finance,Credit Cards,Usually makes minimum payment on card,0.120685026392157
Finance,Credit Cards,Always pays credit card balance in full,0.45134376562148
Finance,"Current account, Savings and Investments",Has current account,0.977470012408569
Finance,"Current account, Savings and Investments",Has commoditised financial product,0.971288658876307
Finance,"Current account, Savings and Investments",Has considered financial product,0.736409025792332
Finance,"Current account, Savings and Investments",Has a buy-to-let property or property development projects,0.0420274073136075
Finance,"Current account, Savings and Investments",Has instant access account,0.451593473275944
Finance,"Current account, Savings and Investments",Has Cash ISA,0.232255004234659
Finance,"Current account, Savings and Investments",Has a Help to Buy ISA,0.0146171260986123
Finance,"Current account, Savings and Investments",Has Stocks and Shares ISA,0.14730777293896
Finance,"Current account, Savings and Investments",Has Unit Trusts,0.0120972767778726
Finance,"Current account, Savings and Investments",Has stocks and shares,0.106620732165769
Finance,"Current account, Savings and Investments",Has investment bonds,0.0297630627311014
Finance,"Current account, Savings and Investments",Has a National Savings product,0.228604023720751
Finance,"Current account, Savings and Investments",Has savings account,0.656679883347603
Finance,"Current account, Savings and Investments",Savings value £1 - £500,0.136873610108412
Finance,"Current account, Savings and Investments","Savings value £500 - £2,500",0.102249959851443
Finance,"Current account, Savings and Investments","Savings value £2,500 - £10,000",0.140807690063878
Finance,"Current account, Savings and Investments","Savings value £10,000+",0.276748623323868
Finance,"Current account, Savings and Investments",Has investments,0.23634246600769
Finance,"Current account, Savings and Investments","Value of investments £25,000+",0.0725087714185774
Finance,Loans,Has loan,0.201081733900845
Finance,Loans,Has unsecured loan,0.0942292556726981
Finance,Loans,Has 2+ loans,0.0652591288360379
Finance,Loans,"Unsecured debt greater than £15,000",0.0235202279061596
Finance,Mortgage,Has a mortgage,0.265606010099882
Finance,Mortgage,Has mortgage more than 10 years old,0.0578295976944939
Finance,Mortgage,Has endowment mortgage,0.0066286602000767
Finance,Mortgage,Has repayment mortgage,0.2174666417668
Finance,Mortgage,Has offset mortgage,0.0126796991677999
Finance,Mortgage,Re-mortgaged with different lender,0.0327179647040093
Finance,Mortgage,Re-mortgaged with same lender,0.0347427096053839
Finance,Mortgage,Has mortgage on property other than currently live in,0.0130775335490756
Finance,Mortgage,Has mortgage on more than one property,0.00728467611092823
Finance,Insurance and Pensions,Has Life Assurance,0.405366688397155
Finance,Insurance and Pensions,Has life protection policy,0.275934943619895
Finance,Insurance and Pensions,Has pension scheme,0.458490525044626
Finance,Insurance and Pensions,Has pension scheme organised through company,0.377368792166807
Finance,Insurance and Pensions,Has pension scheme organised personally,0.0811217328778189
Finance,Insurance and Pensions,Plans to use other investments for retirement,0.125225690824849
Finance,Insurance and Pensions,Has PMI (private medical insurance),0.0739943025335717
Finance,Insurance and Pensions,Has PMI - pay all personally,0.0326579050873147
Finance,Insurance and Pensions,Has PMI - employer pays part or all,0.0250262945562055
Finance,Insurance and Pensions,Has PMI - is covered by a family member,0.0163101028900514
Finance,Insurance and Pensions,"Other health insurance (personal accident, hospital cash, health scheme)",0.0994267919254988
Financial Channel,Arrange current account,In branch or other face to face,0.0336533817637231
Financial Channel,Arrange current account,Online,0.102098215947989
Financial Channel,Arrange current account,By phone,0.0189970793353363
Financial Channel,Arrange current account,By post,0.00681419711068558
Financial Channel,Arrange current account,Used price comparison site,0.00963882386912609
Financial Channel,Arrange commoditised financial product,In branch or other face to face,0.175353286699961
Financial Channel,Arrange commoditised financial product,Online,0.623400135631969
Financial Channel,Arrange commoditised financial product,By phone,0.280751736689194
Financial Channel,Arrange commoditised financial product,By post,0.0464137889642049
Financial Channel,Arrange commoditised financial product,Used price comparison site,0.301849035471494
Financial Channel,Arrange mortgage,In branch or other face to face,0.110826025279313
Financial Channel,Arrange mortgage,Online,0.11763758786923
Financial Channel,Arrange mortgage,By phone,0.0830149723016731
Financial Channel,Arrange mortgage,By post,0.0182116015039432
Financial Channel,Arrange mortgage,Used price comparison site,0.0186303365078665
Financial Channel,Arrange mortgage,Used IFA,0.00769943838150193
Financial Channel,Manage current account,In branch,0.502717154000861
Financial Channel,Manage current account,Online,0.752088458270104
Financial Channel,Manage current account,Online mobile,0.771955427726787
Financial Channel,Manage current account,Online at home or work,0.530336775610472
Financial Channel,Manage current account,By phone,0.0990045100721503
Financial Channel,Manage current account,By post,0.124257889600625
Financial Channel,Manage savings account,In branch,0.148341983723944
Financial Channel,Manage savings account,Online,0.477861920132775
Financial Channel,Manage savings account,Online mobile,0.458963061132176
Financial Channel,Manage savings account,Online at home or work,0.247788069893527
Financial Channel,Manage savings account,By phone,0.0890366756721734
Financial Channel,Manage savings account,By post,0.0572763650914653
Financial Channel,Actively manage current account,In branch,0.0237970979506027
Financial Channel,Actively manage current account,Online,0.523865920380565
Financial Channel,Actively manage current account,Online mobile,0.541700209665413
Financial Channel,Actively manage current account,Online at home or work,0.181447714071994
Financial Channel,Actively manage current account,By phone,0.0168015305731105
Internet,Internet Access: Overall,Used the internet in the last month,0.957695591199439
Internet,Internet Access: Overall,Never used the internet,0.0252881737532414
Digital,Internet Access: Usage in Last Week,Not at all,0.0628390654354475
Digital,Internet Access: Usage in Last Week,Less than 2 hours,0.0789560561058326
Digital,Internet Access: Usage in Last Week,3 - 7 hours,0.185233239550765
Digital,Internet Access: Usage in Last Week,8 - 19 hours,0.206507155116358
Digital,Internet Access: Usage in Last Week,20+ hours,0.466464483791595
Digital,Digital Attitudes,I am worried that any personal information I enter online will not remain secure,0.611686338063691
Digital,Digital Attitudes,"Computers confuse me, I'll never get used to them",0.148201558831573
Digital,Digital Attitudes,I love to buy new gadgets and appliances,0.325689311480244
Digital,Digital Attitudes,Shopping online makes my life easier,0.244226562822932
Devices,Mobile phone,Has mobile,0.939609943185456
Devices,Mobile phone,Has smartphone,0.833074450901258
Devices,Technology at Home,Has tablet,0.541197101461375
Devices,Technology at Home,Has a smartwatch or fitness band,0.250233985501063
Digital,Online activity (one or more times per week),Book Travel / Holiday,0.0483748427797554
Digital,Online activity (one or more times per week),Gambling / Betting,0.163884867213094
Digital,Online activity (one or more times per week),Manage my personal finances / bank account,0.674023401546371
Digital,Online activity (one or more times per week),Online auctions (e.g. eBay),0.203674325900535
Digital,Online activity (one or more times per week),Online shopping,0.279560239026338
Digital,Online activity (one or more times per week),Source info on products / services online,0.561514826705491
Digital,Online activity (one or more times per week),Use a search engine (e.g. Google),0.883396744410421
Digital,Researched the last purchase online before buying,Alcoholic drinks,0.133845115030842
Digital,Researched the last purchase online before buying,Beauty / personal grooming,0.324731709784873
Digital,Researched the last purchase online before buying,Cars / automotive ,0.259817432128946
Digital,Researched the last purchase online before buying,Children products ,0.216608318989321
Digital,Researched the last purchase online before buying,"Consumer technology (e.g. tablets, laptops, smartphones, smart watches) ",0.563270882272548
Digital,Researched the last purchase online before buying,"Entertainment tickets (e.g. movie, theater, festivals, sporting events) ",0.372542072246783
Digital,Researched the last purchase online before buying,Fashion / clothing ,0.436111637913467
Digital,Researched the last purchase online before buying,"Gaming (e.g. consoles, PC, online) ",0.286802914411817
Digital,Researched the last purchase online before buying,Groceries / household items ,0.212046818612555
Digital,Researched the last purchase online before buying,Holiday / travel ,0.495264993546725
Digital,Researched the last purchase online before buying,Home appliances ,0.533914919843962
Digital,Researched the last purchase online before buying,Luxury goods and services ,0.193220305572099
Digital,Researched the last purchase online before buying,"Music (e.g. downloads, streaming, CDs) ",0.245732135783618
Digital,Researched the last purchase online before buying,Personal finance / banking,0.380820272433545
Digital,Researched the last purchase online before buying,Pet care ,0.180277320729369
Digital,Bought the last purchase online using any device,Alcoholic drinks,0.161601048699966
Digital,Bought the last purchase online using any device,Beauty / personal grooming,0.345736543643931
Digital,Bought the last purchase online using any device,Cars / automotive ,0.147898368031646
Digital,Bought the last purchase online using any device,Children products ,0.248101514875856
Digital,Bought the last purchase online using any device,"Consumer technology (e.g. tablets, laptops, smartphones, smart watches) ",0.568901357382103
Digital,Bought the last purchase online using any device,"Entertainment tickets (e.g. movie, theater, festivals, sporting events) ",0.430718079367065
Digital,Bought the last purchase online using any device,Fashion / clothing ,0.459651738788603
Digital,Bought the last purchase online using any device,"Gaming (e.g. consoles, PC, online) ",0.297142446554499
Digital,Bought the last purchase online using any device,Groceries / household items ,0.251068607489589
Digital,Bought the last purchase online using any device,Holiday / travel ,0.546843198378196
Digital,Bought the last purchase online using any device,Home appliances ,0.518701032651033
Digital,Bought the last purchase online using any device,Luxury goods and services ,0.204612769782552
Digital,Bought the last purchase online using any device,"Music (e.g. downloads, streaming, CDs) ",0.319134596491862
Digital,Bought the last purchase online using any device,Personal finance / banking,0.422505853022553
Digital,Bought the last purchase online using any device,Pet care ,0.208448031115442
Digital,Sites regularly visited,Amazon.co.uk,0.645977208055153
Digital,Sites regularly visited,Google,0.576919474500207
Digital,Sites regularly visited,Wikipedia,0.225171094483071
Digital,Sites regularly visited,Yahoo!,0.0934827350229382
Digital,Sites regularly visited,airbnb,0.0690550590075057
Digital,Sites regularly visited,Asos.com,0.0616377213021595
Digital,Sites regularly visited,Bing,0.0410999554357602
Digital,Sites regularly visited,Buzzfeed,0.0269068041318186
Digital,Sites regularly visited,Ebay,0.400729228334978
Digital,Sites regularly visited,Expedia.co.uk,0.0499370799743583
Digital,Sites regularly visited,Gmail,0.386114276332044
Digital,Sites regularly visited,Groupon,0.061262148947193
Digital,Sites regularly visited,MSN,0.0397212487438726
Digital,Sites regularly visited,Spotify,0.245939048929806
Digital,Sites regularly visited,TripAdvisor,0.120822127435009
Digital,Sites regularly visited,Vice.com,0.00882803250806118
Digital,Sites regularly visited,Bet365.com,0.0291845124852406
Digital,Sites regularly visited,SoundCloud,0.036240322752213
Digital,Sites regularly visited,Hotels.com,0.0453333274602607
Digital,Sites regularly visited,Argos,0.20175328528202
Digital,Sites regularly visited,Audible (Amazon eBooks),0.0425108949529034
Digital,Sites regularly visited,Auto Trader,0.0486548488591768
Digital,Sites regularly visited,BBC Good Food,0.139775916595601
Digital,Sites regularly visited,BBC News,0.333210657186373
Digital,Sites regularly visited,BBC Sport,0.207191694287185
Digital,Sites regularly visited,Boots.com,0.163262209477169
Digital,Sites regularly visited,comparethemarket.com,0.147044519297788
Digital,Sites regularly visited,Confused.com,0.0413006928251219
Digital,Sites regularly visited,Currys,0.0854274037956901
Digital,Sites regularly visited,Direct.gov.uk ,0.129249384302509
Digital,Sites regularly visited,Etsy,0.120192365159059
Digital,Sites regularly visited,Ikea.com,0.0688255886525413
Digital,Sites regularly visited,Internet Movie Database (IMDb),0.0621322547649294
Digital,Sites regularly visited,johnlewis.com,0.0724663784987661
Digital,Sites regularly visited,JustEat,0.162536932641818
Digital,Sites regularly visited,Lastminute.com,0.0263326130042749
Digital,Sites regularly visited,Marks and Spencer,0.154395068090323
Digital,Sites regularly visited,Microsoft,0.115162048174167
Digital,Sites regularly visited,Moneysavingexpert.com,0.217506548745775
Digital,Sites regularly visited,Moneysupermarket.com,0.123087104460033
Digital,Sites regularly visited,Mumsnet,0.0229373289246941
Digital,Sites regularly visited,National Lottery,0.200122257747547
Digital,Sites regularly visited,NHS.uk (NHS Choices),0.11875182596686
Digital,Sites regularly visited,Notonthehighstreet.com,0.0377120637152587
Digital,Sites regularly visited,Premierleague.com,0.0730782042931511
Digital,Sites regularly visited,rightmove.co.uk,0.10178050108824
Digital,Sites regularly visited,Sky News,0.152946383629002
Digital,Sites regularly visited,Sky Sports,0.127983260132731
Digital,Sites regularly visited,TheLadBible,0.0369136222479482
Digital,Sites regularly visited,Ticketmaster,0.0550201898093479
Digital,Sites regularly visited,Twitch.TV,0.0245027505118793
Digital,Sites regularly visited,very.co.uk,0.0507576151055073
Digital,Sites regularly visited,WikiHow,0.0238293896739461
Digital,Sites regularly visited,zoopla.co.uk,0.0631459154531353
Media Habits,Overall Social Media Activity,"Sometimes, less than monthly",0.0350424959063568
Media Habits,Overall Social Media Activity,"Monthly, less than weekly",0.041031318391197
Media Habits,Overall Social Media Activity,1 - 6 days per week,0.143651707488733
Media Habits,Overall Social Media Activity,Daily,0.569029420354983
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Shares / uploads,0.231727725425073
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Uploads original content,0.093238447687406
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reads ratings / reviews,0.306552638137463
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Posts ratings / reviews,0.131715357340965
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Takes part in groups / forums,0.158046665302218
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reads blogs,0.180356004748578
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Comments on blogs [has ever],0.432085461233348
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Creates own blogs [has ever],0.192109297277676
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Manages own website [has ever],0.190632794078637
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Instant messaging,0.768058078880617
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),1-1 video calling (e.g. Skype),0.29074593392146
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Group video calling (e.g. Skype),0.172072232602177
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Blogger,0.0407980324961283
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Bumble,0.0476711689069319
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Email,0.814192839634907
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Facebook,0.682164288177202
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Facebook Messenger,0.480798654548499
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Flickr,0.0350752881456961
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Instagram,0.390029237439255
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),LinkedIn,0.113330921126476
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Pinterest,0.131776096325806
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reddit,0.108010269398214
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Skype,0.0550727527812873
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Snapchat,0.168058909119036
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),TikTok,0.241744844925919
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Tinder,0.0531516533920399
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Tumblr,0.0343877658280643
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),WeChat,0.040506696363602
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),WhatsApp,0.629577951326982
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),X (was Twitter),0.282008592237604
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Netflix,0.505784732264453
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Amazon Prime,0.365424319497934
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Apple TV,0.0689857751368792
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Disney+,0.251836841412123
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",All 4,0.225101033955517
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",BBC iPlayer,0.377156867634246
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",BT Sport,0.0797095468559145
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Demand Five,0.0908182737018028
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Fire TV,0.142775166204343
