Category,Question,Answer,Value
Family,Number of Children by Age,Children aged 6 - 15: 0,0.755619786038033
Family,Number of Children by Age,Children aged 6 - 15: 1,0.146175424986695
Family,Number of Children by Age,Children aged 6 - 15: 2+,0.09820478897527
Family,Children in household,Children at home: 0,0.635879739220789
Family,Children in household,Children at home: 1,0.176372656851699
Family,Children in household,Children at home: 2,0.119810592768883
Family,Children in household,Children at home: 3+,0.067937011158628
Family,Household Size,Household size: 1 person,0.199163252968206
Family,Household Size,Household size: 2 persons,0.316135232143877
Family,Household Size,Household size: 3 - 4 persons,0.380841601695193
Family,Household Size,Household size: 5+ persons,0.103859913192722
Economy,NS SEC (% of people in employment),"Higher managerial, administrative and professional occupations",0.0477990118710108
Economy,NS SEC (% of people in employment),"Lower managerial, administrative and professional occupations",0.186481564617825
Economy,NS SEC (% of people in employment),Intermediate occupations,0.130237836799249
Economy,NS SEC (% of people in employment),Small employers and own account workers,0.0621159237204013
Economy,NS SEC (% of people in employment),Lower supervisory and technical occupations,0.0900109872225663
Economy,NS SEC (% of people in employment),Semi-routine occupations,0.288850603743172
Economy,NS SEC (% of people in employment),Routine occupations,0.194504072025774
Economy,Social Grade,A,0.0244670818973541
Economy,Social Grade,B,0.148416341485055
Economy,Social Grade,C1,0.255843052801047
Economy,Social Grade,C2,0.215284356279626
Economy,Social Grade,D,0.191730355327042
Economy,Social Grade,E,0.164258812209873
Economy,Occupation,Director / managerial,0.0288411406160483
Economy,Occupation,Professional,0.149237976161083
Economy,Occupation,Looking after home,0.213997317525745
Economy,Occupation,Office worker,0.0476997464912569
Economy,Occupation,Retired,0.107134676358962
Economy,Occupation,Self employed,0.0447092729952869
Economy,Occupation,Shop worker,0.110167643969299
Economy,Occupation,Skilled / manual worker,0.180014978380482
Economy,Occupation,Student,0.0606143562636071
Economy,Occupation,Unemployed,0.0575828912382266
Education,Highest Level of Qualifications (Adults),Degree or higher degree,0.132092394082239
Education,Highest Level of Qualifications (Adults),Higher education below degree level,0.0726258288068777
Education,Highest Level of Qualifications (Adults),A-levels / AS-levels or Highers,0.0952202565564317
Education,Highest Level of Qualifications (Adults),GCSE / O-levels / CSE / School Certificate,0.357662405942879
Education,Highest Level of Qualifications (Adults),None of the above,0.342399114611571
Transport,Travel To Work (% of Workers),Train / tube / tram,0.0714361983497162
Transport,Travel To Work (% of Workers),Car / van / motorbike (driver or passenger),0.542893621776181
Transport,Travel To Work (% of Workers),Bus / minibus / coach,0.146770074685899
Transport,Travel To Work (% of Workers),Bicycle,0.0226591189928339
Transport,Travel To Work (% of Workers),On foot,0.198246567887544
Transport,Travel To Work (% of Workers),Other (inc taxi / minicab),0.0139601313648535
Transport,Travel To Work (% of Workers),Works mainly from home,0.00403428694297096
Transport,Car Ownership,Number of cars: 0,0.395305657789562
Transport,Car Ownership,Number of cars: 1,0.480609710406
Transport,Car Ownership,Number of cars: 2,0.104197591182256
Transport,Car Ownership,Number of cars: 3+,0.0198870406221803
Transport,Car Ownership,Less than 3 years old,0.096066343997815
Transport,Car type,Main car: Company car,0.0104647054972241
Transport,Car type,Main car: Privately owned,0.594229636713213
Transport,Car type,Main car class: Saloon,0.0724137308491808
Transport,Car type,Main car class: Hatchback,0.333199506101218
Transport,Car type,Main car class: Estate,0.0519644434326655
Transport,Car type,Main car class: Luxury,0.0205530024636432
Transport,Car type,Main car class: Other,0.126563659363729
Transport,Car type,Bought main car new,0.175150510818121
Transport,Car type,Bought main car used,0.429543831392315
Transport,Car type,Main car uses: Traditional fuel,0.523681584570705
Transport,Car type,Main car uses: Mild hybrid (i.e. engine and electric motor power the car and can't be used independently of each other),0.0230227023835515
Transport,Car type,"Main car uses: Full hybrid (i.e. engine and electric motor power the car, either simultaneously or independently)",0.0296155865665234
Transport,Car type,Main car uses: Plug-in hybrid (i.e. engine and electric motor power the car that charges using a plug - in),0.00699029450895641
Transport,Car type,Main car uses: Electric,0.0202179461053411
Transport,Car type,Main car uses: Other alternative fuels,0.00116622807535954
Transport,Mileage,"Yearly mileage: 0 - 5,000 miles",0.369330564161976
Transport,Mileage,"Yearly mileage: 5,000 - 10,000 miles",0.141070889872668
Transport,Mileage,"Yearly mileage: 10,000+ miles",0.0942928881757924
Finance,Household Annual Gross Income,"£0 - £20,000",0.273035441152293
Finance,Household Annual Gross Income,"£20,000 - £40,000",0.397952855126994
Finance,Household Annual Gross Income,"£40,000 - £60,000",0.214604437792691
Finance,Household Annual Gross Income,"£60,000 - £80,000",0.0701289173929287
Finance,Household Annual Gross Income,"£80,000 - £100,000",0.0341255576193394
Finance,Household Annual Gross Income,"£100,000+",0.0101527909157524
Finance,Household Annual Gross Income,Average (Mean) Household Income,33071.1545761448
Finance,Disposable Income,Income after Income tax and National Insurance,28173.8955295622
Finance,Disposable Income,Disposable Income after all modelled outgoings,11892.8453791217
Finance,Outgoings,"Income tax, NI",4897.259196674119
Finance,Outgoings,"Mortgage, social rent, private rent",5423.12207156571
Finance,Outgoings,"Council tax, utilities, water, structure insurance, NI domestic rates",1992.2161319028698
Finance,Outgoings,Food,4991.39098107805
Finance,Outgoings,Clothing,1198.3807450669299
Finance,Outgoings,Childcare,1174.87529267386
Finance,Outgoings,Student loans,52.939752820024
Finance,Outgoings,Pension,846.112261960853
Finance,Outgoings,Travel to work,602.0160035740349
Finance,Outgoings,Total Expenditure,309.448998309502
Finance,Outgoings,> Food and non-alcoholic beverages,52.2482398318396
Finance,Outgoings,> Alcoholic beverages (off-sales),6.14183137040389
Finance,Outgoings,> Tobacco,3.45910082857643
Finance,Outgoings,> Clothing and footwear,15.4574610964609
Finance,Outgoings,"> Housing, water, electricity, gas and other fuels",90.2820492160377
Finance,Outgoings,"> Furnishings, household equipment and routine maintenance",22.0140366913063
Finance,Outgoings,> Health,3.93336369038728
Finance,Outgoings,> Transport,34.3112973175668
Finance,Outgoings,> Communication,18.3121293867485
Finance,Outgoings,> Recreation and Culture,26.7863170795711
Finance,Outgoings,> Education,0.863716140093279
Finance,Outgoings,> Restaurants and hotels,12.9992094335031
Finance,Outgoings,> Miscellaneous goods and services,22.6402462270072
Finance,Outgoings,Total Online Expenditure,17.0895959835557
Finance,Financial Attitudes,I don't like the idea of being in debt,0.438864466717541
Finance,Financial Attitudes,I am very good at managing money,0.487123423338846
Finance,Financial Attitudes,It is important to be well insured for everything,0.123855661205664
Finance,Financial Attitudes,Financial security after retirement is your own responsibility,0.476439091779764
Finance,Financial Attitudes,Switching utilities suppliers is well worth the effort,0.314707851812827
Finance,Financial Attitudes,I like to use cash when making purchases,0.413470174324515
Finance,Financial Attitudes,I do not make financial decisions without talking to a professional,0.206649088917948
Finance,Financial Attitudes,I do not mind taking risks with my money,0.221368328992185
Finance,Financial Attitudes,I am always careful that my personal details are not public,0.802433310911093
Finance,Financial Attitudes,I love the ease of using chat bots to get answers,0.299989502340331
Finance,Financial Attitudes,I hate having to go to the branch of my bank or building society,0.487936347395585
Finance,Financial Attitudes,I am happy to use the phone to carry out day to day banking transactions,0.764859378457645
Finance,Financial Attitudes,I trust financial price comparison sites,0.483490717348621
Finance,Financial Attitudes,I am likely to use financial price comparison sites in the future,0.58632781082093
Finance,Financial Attitudes,I would be happy to use the Internet to carry out day to day banking transactions,0.842378021265557
Finance,Financial Attitudes,I regularly read the financial pages in the papers,0.456981961373852
Finance,Financial Attitudes,I hate to borrow - I would much rather save up in advance,0.735310773234678
Finance,Financial Attitudes,I only save for a specific purpose,0.397131681336912
Finance,Benefits,Income support,0.0532203602769028
Finance,Benefits,Job seeker's allowance,0.0218401645998676
Finance,Benefits,Child benefit,0.166616705061898
Finance,Benefits,Universal credit,0.107401412851764
Finance,Financial Situation,Saving a lot,0.106702168194111
Finance,Financial Situation,Saving a little,0.425666989056058
Finance,Financial Situation,Just managing to make ends meet,0.331866218396896
Finance,Financial Situation,Drawing on savings or running into debt,0.135764624352934
Finance,Contactless,"Uses contactless payments on card, smartphone, or wearable device",0.821157661208789
Finance,Credit Cards,Has credit card,0.490778766779884
Finance,Credit Cards,Has 2+ credit cards,0.225376405993556
Finance,Credit Cards,Spent £500+ in last month on a credit card,0.103473706106785
Finance,Credit Cards,Uses credit card 6+ times per month,0.163564331666193
Finance,Credit Cards,Usually makes minimum payment on card,0.135665752520473
Finance,Credit Cards,Always pays credit card balance in full,0.257239892545029
Finance,"Current account, Savings and Investments",Has current account,0.982175640446539
Finance,"Current account, Savings and Investments",Has commoditised financial product,0.874440211975163
Finance,"Current account, Savings and Investments",Has considered financial product,0.678652894759598
Finance,"Current account, Savings and Investments",Has a buy-to-let property or property development projects,0.0425203450780754
Finance,"Current account, Savings and Investments",Has instant access account,0.382768965633997
Finance,"Current account, Savings and Investments",Has Cash ISA,0.184454252682131
Finance,"Current account, Savings and Investments",Has a Help to Buy ISA,0.0150441865458004
Finance,"Current account, Savings and Investments",Has Stocks and Shares ISA,0.111863829372062
Finance,"Current account, Savings and Investments",Has Unit Trusts,0.0106760744746345
Finance,"Current account, Savings and Investments",Has stocks and shares,0.0682643389242292
Finance,"Current account, Savings and Investments",Has investment bonds,0.027000781163906
Finance,"Current account, Savings and Investments",Has a National Savings product,0.082850274645971
Finance,"Current account, Savings and Investments",Has savings account,0.535924494765151
Finance,"Current account, Savings and Investments",Savings value £1 - £500,0.149450621014387
Finance,"Current account, Savings and Investments","Savings value £500 - £2,500",0.0990242157768443
Finance,"Current account, Savings and Investments","Savings value £2,500 - £10,000",0.109530625426449
Finance,"Current account, Savings and Investments","Savings value £10,000+",0.177919032547469
Finance,"Current account, Savings and Investments",Has investments,0.193190782214454
Finance,"Current account, Savings and Investments","Value of investments £25,000+",0.0549442210703185
Finance,Loans,Has loan,0.212265026474812
Finance,Loans,Has unsecured loan,0.096595062524583
Finance,Loans,Has 2+ loans,0.0903770537592392
Finance,Loans,"Unsecured debt greater than £15,000",0.0160951263413934
Finance,Mortgage,Has a mortgage,0.189263490706417
Finance,Mortgage,Has mortgage more than 10 years old,0.0471453999446615
Finance,Mortgage,Has endowment mortgage,0.00755348882700364
Finance,Mortgage,Has repayment mortgage,0.142594401060593
Finance,Mortgage,Has offset mortgage,0.0159325519666106
Finance,Mortgage,Re-mortgaged with different lender,0.0218369355209417
Finance,Mortgage,Re-mortgaged with same lender,0.0229965027734002
Finance,Mortgage,Has mortgage on property other than currently live in,0.0168418831826174
Finance,Mortgage,Has mortgage on more than one property,0.00630143659608224
Finance,Insurance and Pensions,Has Life Assurance,0.37755382707368
Finance,Insurance and Pensions,Has life protection policy,0.27484619011292
Finance,Insurance and Pensions,Has pension scheme,0.442368920093167
Finance,Insurance and Pensions,Has pension scheme organised through company,0.355706103085543
Finance,Insurance and Pensions,Has pension scheme organised personally,0.0866628170076237
Finance,Insurance and Pensions,Plans to use other investments for retirement,0.0818588536669443
Finance,Insurance and Pensions,Has PMI (private medical insurance),0.114819845290225
Finance,Insurance and Pensions,Has PMI - pay all personally,0.0533782033158108
Finance,Insurance and Pensions,Has PMI - employer pays part or all,0.0413582762027531
Finance,Insurance and Pensions,Has PMI - is covered by a family member,0.0200833657716615
Finance,Insurance and Pensions,"Other health insurance (personal accident, hospital cash, health scheme)",0.150358246047201
Financial Channel,Arrange current account,In branch or other face to face,0.0786011639282779
Financial Channel,Arrange current account,Online,0.148405302008741
Financial Channel,Arrange current account,By phone,0.0542918750709847
Financial Channel,Arrange current account,By post,0.0138423810818075
Financial Channel,Arrange current account,Used price comparison site,0.0176679727350996
Financial Channel,Arrange commoditised financial product,In branch or other face to face,0.173390725977433
Financial Channel,Arrange commoditised financial product,Online,0.505653514534944
Financial Channel,Arrange commoditised financial product,By phone,0.203517173485136
Financial Channel,Arrange commoditised financial product,By post,0.0508531226876674
Financial Channel,Arrange commoditised financial product,Used price comparison site,0.214023408923495
Financial Channel,Arrange mortgage,In branch or other face to face,0.109867042201341
Financial Channel,Arrange mortgage,Online,0.154075312286419
Financial Channel,Arrange mortgage,By phone,0.0855334595671121
Financial Channel,Arrange mortgage,By post,0.0215406847769881
Financial Channel,Arrange mortgage,Used price comparison site,0.0256003542347146
Financial Channel,Arrange mortgage,Used IFA,0.00564532414975592
Financial Channel,Manage current account,In branch,0.510928286354293
Financial Channel,Manage current account,Online,0.737898357277748
Financial Channel,Manage current account,Online mobile,0.8279147117764
Financial Channel,Manage current account,Online at home or work,0.485458275263103
Financial Channel,Manage current account,By phone,0.141728350422737
Financial Channel,Manage current account,By post,0.110116309882182
Financial Channel,Manage savings account,In branch,0.121395007671411
Financial Channel,Manage savings account,Online,0.383291975766366
Financial Channel,Manage savings account,Online mobile,0.399238559227604
Financial Channel,Manage savings account,Online at home or work,0.130210270654408
Financial Channel,Manage savings account,By phone,0.120978420238656
Financial Channel,Manage savings account,By post,0.0425230928637945
Financial Channel,Actively manage current account,In branch,0.0337049696573635
Financial Channel,Actively manage current account,Online,0.513341792059016
Financial Channel,Actively manage current account,Online mobile,0.575440543017102
Financial Channel,Actively manage current account,Online at home or work,0.163731333657467
Financial Channel,Actively manage current account,By phone,0.0356493498221053
Internet,Internet Access: Overall,Used the internet in the last month,0.96104631600471
Internet,Internet Access: Overall,Never used the internet,0.028751104105881
Digital,Internet Access: Usage in Last Week,Not at all,0.0506897235451259
Digital,Internet Access: Usage in Last Week,Less than 2 hours,0.0372703000648598
Digital,Internet Access: Usage in Last Week,3 - 7 hours,0.104008165218983
Digital,Internet Access: Usage in Last Week,8 - 19 hours,0.203069593473324
Digital,Internet Access: Usage in Last Week,20+ hours,0.604962217697707
Digital,Digital Attitudes,I am worried that any personal information I enter online will not remain secure,0.570995773787907
Digital,Digital Attitudes,"Computers confuse me, I'll never get used to them",0.157616243591679
Digital,Digital Attitudes,I love to buy new gadgets and appliances,0.380541919266972
Digital,Digital Attitudes,Shopping online makes my life easier,0.292335521936722
Devices,Mobile phone,Has mobile,0.923754876491547
Devices,Mobile phone,Has smartphone,0.847571360972793
Devices,Technology at Home,Has tablet,0.458623702946588
Devices,Technology at Home,Has a smartwatch or fitness band,0.253315014051355
Digital,Online activity (one or more times per week),Book Travel / Holiday,0.106105623945004
Digital,Online activity (one or more times per week),Gambling / Betting,0.236073434728814
Digital,Online activity (one or more times per week),Manage my personal finances / bank account,0.728470079419696
Digital,Online activity (one or more times per week),Online auctions (e.g. eBay),0.231093765087892
Digital,Online activity (one or more times per week),Online shopping,0.334328500707264
Digital,Online activity (one or more times per week),Source info on products / services online,0.564768039610985
Digital,Online activity (one or more times per week),Use a search engine (e.g. Google),0.852769445645263
Digital,Researched the last purchase online before buying,Alcoholic drinks,0.184018655818091
Digital,Researched the last purchase online before buying,Beauty / personal grooming,0.363324996112783
Digital,Researched the last purchase online before buying,Cars / automotive ,0.242862263881989
Digital,Researched the last purchase online before buying,Children products ,0.280881315176965
Digital,Researched the last purchase online before buying,"Consumer technology (e.g. tablets, laptops, smartphones, smart watches) ",0.571885138014507
Digital,Researched the last purchase online before buying,"Entertainment tickets (e.g. movie, theater, festivals, sporting events) ",0.386649355600065
Digital,Researched the last purchase online before buying,Fashion / clothing ,0.486562236573787
Digital,Researched the last purchase online before buying,"Gaming (e.g. consoles, PC, online) ",0.400698241542174
Digital,Researched the last purchase online before buying,Groceries / household items ,0.277382273819721
Digital,Researched the last purchase online before buying,Holiday / travel ,0.448320510234794
Digital,Researched the last purchase online before buying,Home appliances ,0.545575531216008
Digital,Researched the last purchase online before buying,Luxury goods and services ,0.23180297050485
Digital,Researched the last purchase online before buying,"Music (e.g. downloads, streaming, CDs) ",0.284387919159738
Digital,Researched the last purchase online before buying,Personal finance / banking,0.322524734533337
Digital,Researched the last purchase online before buying,Pet care ,0.22569975071232
Digital,Bought the last purchase online using any device,Alcoholic drinks,0.222146056403245
Digital,Bought the last purchase online using any device,Beauty / personal grooming,0.337093880453987
Digital,Bought the last purchase online using any device,Cars / automotive ,0.220223149642764
Digital,Bought the last purchase online using any device,Children products ,0.31600909780438
Digital,Bought the last purchase online using any device,"Consumer technology (e.g. tablets, laptops, smartphones, smart watches) ",0.559679874225344
Digital,Bought the last purchase online using any device,"Entertainment tickets (e.g. movie, theater, festivals, sporting events) ",0.426400420238667
Digital,Bought the last purchase online using any device,Fashion / clothing ,0.518355521376141
Digital,Bought the last purchase online using any device,"Gaming (e.g. consoles, PC, online) ",0.415066095097163
Digital,Bought the last purchase online using any device,Groceries / household items ,0.308400811601928
Digital,Bought the last purchase online using any device,Holiday / travel ,0.519134030855274
Digital,Bought the last purchase online using any device,Home appliances ,0.536639787669976
Digital,Bought the last purchase online using any device,Luxury goods and services ,0.253539366842574
Digital,Bought the last purchase online using any device,"Music (e.g. downloads, streaming, CDs) ",0.355538729420849
Digital,Bought the last purchase online using any device,Personal finance / banking,0.41928261284571
Digital,Bought the last purchase online using any device,Pet care ,0.238193139309713
Digital,Sites regularly visited,Amazon.co.uk,0.624909588421509
Digital,Sites regularly visited,Google,0.574421868629688
Digital,Sites regularly visited,Wikipedia,0.217082338665215
Digital,Sites regularly visited,Yahoo!,0.115560470498613
Digital,Sites regularly visited,airbnb,0.0571606766439578
Digital,Sites regularly visited,Asos.com,0.0951112813938371
Digital,Sites regularly visited,Bing,0.0444487843993198
Digital,Sites regularly visited,Buzzfeed,0.0309973652332964
Digital,Sites regularly visited,Ebay,0.34020227966446
Digital,Sites regularly visited,Expedia.co.uk,0.0480382161979288
Digital,Sites regularly visited,Gmail,0.422843502199325
Digital,Sites regularly visited,Groupon,0.0563005043962065
Digital,Sites regularly visited,MSN,0.0343468424814731
Digital,Sites regularly visited,Spotify,0.244646065322132
Digital,Sites regularly visited,TripAdvisor,0.100660930749246
Digital,Sites regularly visited,Vice.com,0.00833040734926539
Digital,Sites regularly visited,Bet365.com,0.0433729298246523
Digital,Sites regularly visited,SoundCloud,0.0461891455497428
Digital,Sites regularly visited,Hotels.com,0.0603368553703242
Digital,Sites regularly visited,Argos,0.217005799860458
Digital,Sites regularly visited,Audible (Amazon eBooks),0.0446497008689679
Digital,Sites regularly visited,Auto Trader,0.0593464583967708
Digital,Sites regularly visited,BBC Good Food,0.0910141093360914
Digital,Sites regularly visited,BBC News,0.244428792579855
Digital,Sites regularly visited,BBC Sport,0.17051553004905
Digital,Sites regularly visited,Boots.com,0.155208068896093
Digital,Sites regularly visited,comparethemarket.com,0.0820810724914022
Digital,Sites regularly visited,Confused.com,0.0355803984254496
Digital,Sites regularly visited,Currys,0.112222047321185
Digital,Sites regularly visited,Direct.gov.uk ,0.114681849234035
Digital,Sites regularly visited,Etsy,0.110143933616798
Digital,Sites regularly visited,Ikea.com,0.113428119772231
Digital,Sites regularly visited,Internet Movie Database (IMDb),0.054149216379706
Digital,Sites regularly visited,johnlewis.com,0.0691125673157951
Digital,Sites regularly visited,JustEat,0.219836695267813
Digital,Sites regularly visited,Lastminute.com,0.0300374390871214
Digital,Sites regularly visited,Marks and Spencer,0.102551741719536
Digital,Sites regularly visited,Microsoft,0.137377483060333
Digital,Sites regularly visited,Moneysavingexpert.com,0.131258846234672
Digital,Sites regularly visited,Moneysupermarket.com,0.083045958641517
Digital,Sites regularly visited,Mumsnet,0.0224421236858026
Digital,Sites regularly visited,National Lottery,0.177976614124386
Digital,Sites regularly visited,NHS.uk (NHS Choices),0.129039367699351
Digital,Sites regularly visited,Notonthehighstreet.com,0.0338109546107048
Digital,Sites regularly visited,Premierleague.com,0.08903276409038
Digital,Sites regularly visited,rightmove.co.uk,0.0752620500139447
Digital,Sites regularly visited,Sky News,0.129489650142862
Digital,Sites regularly visited,Sky Sports,0.131572598611653
Digital,Sites regularly visited,TheLadBible,0.0369136222479482
Digital,Sites regularly visited,Ticketmaster,0.0642386097661714
Digital,Sites regularly visited,Twitch.TV,0.0389734743137149
Digital,Sites regularly visited,very.co.uk,0.0685597929036588
Digital,Sites regularly visited,WikiHow,0.0275407619980881
Digital,Sites regularly visited,zoopla.co.uk,0.0569859383937397
Media Habits,Overall Social Media Activity,"Sometimes, less than monthly",0.0357144887404084
Media Habits,Overall Social Media Activity,"Monthly, less than weekly",0.0676151340715137
Media Habits,Overall Social Media Activity,1 - 6 days per week,0.163207727960973
Media Habits,Overall Social Media Activity,Daily,0.562096877296854
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Shares / uploads,0.337688271005861
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Uploads original content,0.197639590639115
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reads ratings / reviews,0.342172550547834
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Posts ratings / reviews,0.214611136407754
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Takes part in groups / forums,0.222710096330436
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reads blogs,0.27359118357063
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Comments on blogs [has ever],0.563161945197883
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Creates own blogs [has ever],0.316826931896111
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Manages own website [has ever],0.293343473420874
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Instant messaging,0.759940653165716
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),1-1 video calling (e.g. Skype),0.416796737588507
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Group video calling (e.g. Skype),0.273385760920074
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Blogger,0.110924999255357
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Bumble,0.107502449685944
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Email,0.802108825593836
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Facebook,0.669578983272871
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Facebook Messenger,0.507490981588276
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Flickr,0.0950741228096829
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Instagram,0.503102628253533
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),LinkedIn,0.192974108218848
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Pinterest,0.231432036737444
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reddit,0.196588969434652
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Skype,0.128208581678381
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Snapchat,0.313752711366197
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),TikTok,0.366861582903084
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Tinder,0.113975193878328
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Tumblr,0.107301217628256
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),WeChat,0.103821979977298
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),WhatsApp,0.667658341622839
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),X (was Twitter),0.351154802900605
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Netflix,0.571072971777204
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Amazon Prime,0.421490404371648
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Apple TV,0.129956145859817
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Disney+,0.317537696256727
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",All 4,0.234138265776796
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",BBC iPlayer,0.36211710871934
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",BT Sport,0.160743596903573
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Demand Five,0.127002267873511
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Fire TV,0.210887485509405
