Category,Question,Answer,Value
Finance,Financial Attitudes,Financial security after retirement is your own responsibility,0.497432765519267
Finance,Financial Attitudes,Switching utilities suppliers is well worth the effort,0.287892553389973
Finance,Financial Attitudes,I like to use cash when making purchases,0.504406992915273
Finance,Financial Attitudes,I do not make financial decisions without talking to a professional,0.213522428158363
Finance,Financial Attitudes,I do not mind taking risks with my money,0.23101443556903
Finance,Financial Attitudes,I am always careful that my personal details are not public,0.799628267957591
Finance,Financial Attitudes,I love the ease of using chat bots to get answers,0.243522272555566
Finance,Financial Attitudes,I hate having to go to the branch of my bank or building society,0.465075573509708
Finance,Financial Attitudes,I am happy to use the phone to carry out day to day banking transactions,0.745735565132186
Finance,Financial Attitudes,I trust financial price comparison sites,0.482056251445403
Finance,Financial Attitudes,I am likely to use financial price comparison sites in the future,0.597077072764338
Finance,Financial Attitudes,I would be happy to use the Internet to carry out day to day banking transactions,0.834411105142548
Finance,Financial Attitudes,I regularly read the financial pages in the papers,0.445991330574703
Finance,Financial Attitudes,I hate to borrow - I would much rather save up in advance,0.727008486495325
Finance,Financial Attitudes,I only save for a specific purpose,0.392448590088555
Finance,Benefits,Income support,0.0794265731817696
Finance,Benefits,Job seeker's allowance,0.0231062156737098
Finance,Benefits,Child benefit,0.114651505030798
Finance,Benefits,Universal credit,0.0989391049211586
Finance,Financial Situation,Saving a lot,0.101989266992095
Finance,Financial Situation,Saving a little,0.419325051794543
Finance,Financial Situation,Just managing to make ends meet,0.344728478754469
Finance,Financial Situation,Drawing on savings or running into debt,0.133957202458891
Finance,Contactless,"Uses contactless payments on card, smartphone, or wearable device",0.820594352465105
Finance,Credit Cards,Has credit card,0.472063834878931
Finance,Credit Cards,Has 2+ credit cards,0.213181402327081
Finance,Credit Cards,Spent £500+ in last month on a credit card,0.0836451408307327
Finance,Credit Cards,Uses credit card 6+ times per month,0.154884030351152
Finance,Credit Cards,Usually makes minimum payment on card,0.145879167353264
Finance,Credit Cards,Always pays credit card balance in full,0.230610225646661
Finance,"Current account, Savings and Investments",Has current account,0.981770979673592
Finance,"Current account, Savings and Investments",Has commoditised financial product,0.845538327853282
Finance,"Current account, Savings and Investments",Has considered financial product,0.619612222638452
Finance,"Current account, Savings and Investments",Has a buy-to-let property or property development projects,0.0417824942363761
Finance,"Current account, Savings and Investments",Has instant access account,0.374375939998769
Finance,"Current account, Savings and Investments",Has Cash ISA,0.169406545938632
Finance,"Current account, Savings and Investments",Has a Help to Buy ISA,0.0154961596918976
Finance,"Current account, Savings and Investments",Has Stocks and Shares ISA,0.0932044357691296
Finance,"Current account, Savings and Investments",Has Unit Trusts,0.0112969942185739
Finance,"Current account, Savings and Investments",Has stocks and shares,0.0593723410229371
Finance,"Current account, Savings and Investments",Has investment bonds,0.0264711670135186
Finance,"Current account, Savings and Investments",Has a National Savings product,0.0971097525566401
Finance,"Current account, Savings and Investments",Has savings account,0.521955313065554
Finance,"Current account, Savings and Investments",Savings value £1 - £500,0.159945141796125
Finance,"Current account, Savings and Investments","Savings value £500 - £2,500",0.101392262225604
Finance,"Current account, Savings and Investments","Savings value £2,500 - £10,000",0.114243341847687
Finance,"Current account, Savings and Investments","Savings value £10,000+",0.146374567196138
Finance,"Current account, Savings and Investments",Has investments,0.174623269490537
Finance,"Current account, Savings and Investments","Value of investments £25,000+",0.0470676336032632
Finance,Loans,Has loan,0.202790055992952
Finance,Loans,Has unsecured loan,0.0943927327382248
Finance,Loans,Has 2+ loans,0.0823515302225328
Finance,Loans,"Unsecured debt greater than £15,000",0.013772427623295
Finance,Mortgage,Has a mortgage,0.125967274730368
Finance,Mortgage,Has mortgage more than 10 years old,0.0207064746368491
Finance,Mortgage,Has endowment mortgage,0.00660236804414891
Finance,Mortgage,Has repayment mortgage,0.0918440343294998
Finance,Mortgage,Has offset mortgage,0.0159325519666106
Finance,Mortgage,Re-mortgaged with different lender,0.016587306704734
Finance,Mortgage,Re-mortgaged with same lender,0.0190276988040619
Finance,Mortgage,Has mortgage on property other than currently live in,0.0168418831826174
Finance,Mortgage,Has mortgage on more than one property,0.00486296400215704
Finance,Insurance and Pensions,Has Life Assurance,0.35158946753464
Finance,Insurance and Pensions,Has life protection policy,0.240748936260387
Finance,Insurance and Pensions,Has pension scheme,0.392210913392149
Finance,Insurance and Pensions,Has pension scheme organised through company,0.315790451924567
Finance,Insurance and Pensions,Has pension scheme organised personally,0.0764204614675817
Finance,Insurance and Pensions,Plans to use other investments for retirement,0.0815997997541499
Finance,Insurance and Pensions,Has PMI (private medical insurance),0.106219239811794
Finance,Insurance and Pensions,Has PMI - pay all personally,0.0384061750901304
Finance,Insurance and Pensions,Has PMI - employer pays part or all,0.0506336255694422
Finance,Insurance and Pensions,Has PMI - is covered by a family member,0.0171794391522218
Finance,Insurance and Pensions,"Other health insurance (personal accident, hospital cash, health scheme)",0.143338101353606
Financial Channel,Arrange current account,In branch or other face to face,0.0718205796684332
Financial Channel,Arrange current account,Online,0.144916528391245
Financial Channel,Arrange current account,By phone,0.046784083713722
Financial Channel,Arrange current account,By post,0.0162657099088705
Financial Channel,Arrange current account,Used price comparison site,0.016054488955948
Financial Channel,Arrange commoditised financial product,In branch or other face to face,0.175353286699961
Financial Channel,Arrange commoditised financial product,Online,0.462824413865136
Financial Channel,Arrange commoditised financial product,By phone,0.189219189875776
Financial Channel,Arrange commoditised financial product,By post,0.0559836934351093
Financial Channel,Arrange commoditised financial product,Used price comparison site,0.195772448458996
Financial Channel,Arrange mortgage,In branch or other face to face,0.0833202761469897
Financial Channel,Arrange mortgage,Online,0.138078510278555
Financial Channel,Arrange mortgage,By phone,0.0739305701495616
Financial Channel,Arrange mortgage,By post,0.0215406847769881
Financial Channel,Arrange mortgage,Used price comparison site,0.0217345446856377
Financial Channel,Arrange mortgage,Used IFA,0.00401159775051503
Financial Channel,Manage current account,In branch,0.526282499599206
Financial Channel,Manage current account,Online,0.714478358365955
Financial Channel,Manage current account,Online mobile,0.804015032985256
Financial Channel,Manage current account,Online at home or work,0.519529020464928
Financial Channel,Manage current account,By phone,0.134680897464198
Financial Channel,Manage current account,By post,0.11356982522064
Financial Channel,Manage savings account,In branch,0.131181160370386
Financial Channel,Manage savings account,Online,0.376005805941213
Financial Channel,Manage savings account,Online mobile,0.374203555122219
Financial Channel,Manage savings account,Online at home or work,0.153845296608868
Financial Channel,Manage savings account,By phone,0.116081797665775
Financial Channel,Manage savings account,By post,0.0443785478824086
Financial Channel,Actively manage current account,In branch,0.0332209347877648
Financial Channel,Actively manage current account,Online,0.499367709975923
Financial Channel,Actively manage current account,Online mobile,0.555778109614508
Financial Channel,Actively manage current account,Online at home or work,0.182496597634318
Financial Channel,Actively manage current account,By phone,0.0325238155064859
Internet,Internet Access: Overall,Used the internet in the last month,0.953132163557327
Internet,Internet Access: Overall,Never used the internet,0.0322383379083755
Digital,Internet Access: Usage in Last Week,Not at all,0.0590015324673642
Digital,Internet Access: Usage in Last Week,Less than 2 hours,0.0437292695020431
Digital,Internet Access: Usage in Last Week,3 - 7 hours,0.10444896063405
Digital,Internet Access: Usage in Last Week,8 - 19 hours,0.198616921882086
Digital,Internet Access: Usage in Last Week,20+ hours,0.594203315514455
Digital,Digital Attitudes,I am worried that any personal information I enter online will not remain secure,0.57727652516278
Digital,Digital Attitudes,"Computers confuse me, I'll never get used to them",0.164439907139938
Digital,Digital Attitudes,I love to buy new gadgets and appliances,0.364309284645417
Digital,Digital Attitudes,Shopping online makes my life easier,0.282210181159591
Devices,Mobile phone,Has mobile,0.916802579550516
Devices,Mobile phone,Has smartphone,0.828965809983277
Devices,Technology at Home,Has tablet,0.434709787082726
Devices,Technology at Home,Has a smartwatch or fitness band,0.211208584145829
Digital,Online activity (one or more times per week),Book Travel / Holiday,0.102323745722757
Digital,Online activity (one or more times per week),Gambling / Betting,0.217514971026394
Digital,Online activity (one or more times per week),Manage my personal finances / bank account,0.718536852162332
Digital,Online activity (one or more times per week),Online auctions (e.g. eBay),0.217551557886712
Digital,Online activity (one or more times per week),Online shopping,0.317451019214911
Digital,Online activity (one or more times per week),Source info on products / services online,0.554905807359368
Digital,Online activity (one or more times per week),Use a search engine (e.g. Google),0.852769445645263
Digital,Researched the last purchase online before buying,Alcoholic drinks,0.180243028559969
Digital,Researched the last purchase online before buying,Beauty / personal grooming,0.355076144524716
Digital,Researched the last purchase online before buying,Cars / automotive ,0.235757554591581
Digital,Researched the last purchase online before buying,Children products ,0.236834449644826
Digital,Researched the last purchase online before buying,"Consumer technology (e.g. tablets, laptops, smartphones, smart watches) ",0.571885138014507
Digital,Researched the last purchase online before buying,"Entertainment tickets (e.g. movie, theater, festivals, sporting events) ",0.38548171161165
Digital,Researched the last purchase online before buying,Fashion / clothing ,0.477636733416304
Digital,Researched the last purchase online before buying,"Gaming (e.g. consoles, PC, online) ",0.357374972865043
Digital,Researched the last purchase online before buying,Groceries / household items ,0.219015148691817
Digital,Researched the last purchase online before buying,Holiday / travel ,0.448320510234794
Digital,Researched the last purchase online before buying,Home appliances ,0.545575531216008
Digital,Researched the last purchase online before buying,Luxury goods and services ,0.247513816563114
Digital,Researched the last purchase online before buying,"Music (e.g. downloads, streaming, CDs) ",0.292512598404059
Digital,Researched the last purchase online before buying,Personal finance / banking,0.338725014964032
Digital,Researched the last purchase online before buying,Pet care ,0.221722695324891
Digital,Bought the last purchase online using any device,Alcoholic drinks,0.186943642002865
Digital,Bought the last purchase online using any device,Beauty / personal grooming,0.330741649376683
Digital,Bought the last purchase online using any device,Cars / automotive ,0.209781852996445
Digital,Bought the last purchase online using any device,Children products ,0.272063752144183
Digital,Bought the last purchase online using any device,"Consumer technology (e.g. tablets, laptops, smartphones, smart watches) ",0.553489246686975
Digital,Bought the last purchase online using any device,"Entertainment tickets (e.g. movie, theater, festivals, sporting events) ",0.425294397134943
Digital,Bought the last purchase online using any device,Fashion / clothing ,0.495836383065566
Digital,Bought the last purchase online using any device,"Gaming (e.g. consoles, PC, online) ",0.378527680751015
Digital,Bought the last purchase online using any device,Groceries / household items ,0.270801523106451
Digital,Bought the last purchase online using any device,Holiday / travel ,0.519134030855274
Digital,Bought the last purchase online using any device,Home appliances ,0.50829572193376
Digital,Bought the last purchase online using any device,Luxury goods and services ,0.255729422612521
Digital,Bought the last purchase online using any device,"Music (e.g. downloads, streaming, CDs) ",0.377402855336688
Digital,Bought the last purchase online using any device,Personal finance / banking,0.41928261284571
Digital,Bought the last purchase online using any device,Pet care ,0.219590142373307
Digital,Sites regularly visited,Amazon.co.uk,0.565275407437461
Digital,Sites regularly visited,Google,0.574421868629688
Digital,Sites regularly visited,Wikipedia,0.221221273811732
Digital,Sites regularly visited,Yahoo!,0.105320737659256
Digital,Sites regularly visited,airbnb,0.0571606766439578
Digital,Sites regularly visited,Asos.com,0.0731016866939878
Digital,Sites regularly visited,Bing,0.0444487843993198
Digital,Sites regularly visited,Buzzfeed,0.0242344653781515
Digital,Sites regularly visited,Ebay,0.377478511653951
Digital,Sites regularly visited,Expedia.co.uk,0.0534189729427308
Digital,Sites regularly visited,Gmail,0.469300095730085
Digital,Sites regularly visited,Groupon,0.0563005043962065
Digital,Sites regularly visited,MSN,0.0390916881955321
Digital,Sites regularly visited,Spotify,0.234896103830111
Digital,Sites regularly visited,TripAdvisor,0.108016679026522
Digital,Sites regularly visited,Vice.com,0.00833040734926539
Digital,Sites regularly visited,Bet365.com,0.0515842153334303
Digital,Sites regularly visited,SoundCloud,0.044161398377306
Digital,Sites regularly visited,Hotels.com,0.0629994578918705
Digital,Sites regularly visited,Argos,0.202840018894638
Digital,Sites regularly visited,Audible (Amazon eBooks),0.0435657773541414
Digital,Sites regularly visited,Auto Trader,0.0424727317018475
Digital,Sites regularly visited,BBC Good Food,0.0910141093360914
Digital,Sites regularly visited,BBC News,0.256998793692595
Digital,Sites regularly visited,BBC Sport,0.178258874285849
Digital,Sites regularly visited,Boots.com,0.162723908718218
Digital,Sites regularly visited,comparethemarket.com,0.0705361094717942
Digital,Sites regularly visited,Confused.com,0.0359284212668674
Digital,Sites regularly visited,Currys,0.0918961434252567
Digital,Sites regularly visited,Direct.gov.uk ,0.114681849234035
Digital,Sites regularly visited,Etsy,0.0978137747628524
Digital,Sites regularly visited,Ikea.com,0.0986963635622962
Digital,Sites regularly visited,Internet Movie Database (IMDb),0.0784329508821096
Digital,Sites regularly visited,johnlewis.com,0.0651005554058506
Digital,Sites regularly visited,JustEat,0.209027459008537
Digital,Sites regularly visited,Lastminute.com,0.0300374390871214
Digital,Sites regularly visited,Marks and Spencer,0.122543273257901
Digital,Sites regularly visited,Microsoft,0.153565123154096
Digital,Sites regularly visited,Moneysavingexpert.com,0.132216848991002
Digital,Sites regularly visited,Moneysupermarket.com,0.0768009405580955
Digital,Sites regularly visited,Mumsnet,0.0169461831772771
Digital,Sites regularly visited,National Lottery,0.174752101691419
Digital,Sites regularly visited,NHS.uk (NHS Choices),0.129039367699351
Digital,Sites regularly visited,Notonthehighstreet.com,0.0338109546107048
Digital,Sites regularly visited,Premierleague.com,0.0885916871336712
Digital,Sites regularly visited,rightmove.co.uk,0.0747740388212079
Digital,Sites regularly visited,Sky News,0.129489650142862
Digital,Sites regularly visited,Sky Sports,0.127983260132731
Digital,Sites regularly visited,TheLadBible,0.038620434106351
Digital,Sites regularly visited,Ticketmaster,0.0642386097661714
Digital,Sites regularly visited,Twitch.TV,0.0378003185281429
Digital,Sites regularly visited,very.co.uk,0.0776799152441671
Digital,Sites regularly visited,WikiHow,0.0169022209184903
Digital,Sites regularly visited,zoopla.co.uk,0.0533602059072488
Media Habits,Overall Social Media Activity,"Sometimes, less than monthly",0.0511675465494937
Media Habits,Overall Social Media Activity,"Monthly, less than weekly",0.0633708250918246
Media Habits,Overall Social Media Activity,1 - 6 days per week,0.163207727960973
Media Habits,Overall Social Media Activity,Daily,0.562096877296854
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Shares / uploads,0.302887341769536
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Uploads original content,0.179562259890279
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reads ratings / reviews,0.321246500732501
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Posts ratings / reviews,0.189778466250862
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Takes part in groups / forums,0.216911892830226
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reads blogs,0.286159498982693
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Comments on blogs [has ever],0.542939630879945
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Creates own blogs [has ever],0.338311624129763
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Manages own website [has ever],0.281736892426079
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Instant messaging,0.745070526433165
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),1-1 video calling (e.g. Skype),0.38407884674225
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Group video calling (e.g. Skype),0.264986340246235
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Blogger,0.102942379504239
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Bumble,0.123641670415979
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Email,0.800542849646516
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Facebook,0.669578983272871
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Facebook Messenger,0.491619205830629
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Flickr,0.0923827589479005
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Instagram,0.473391113688296
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),LinkedIn,0.199170046208192
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Pinterest,0.194658423445437
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reddit,0.18615071395475
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Skype,0.111893031407516
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Snapchat,0.278652675604131
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),TikTok,0.333369245443885
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Tinder,0.11631846377921
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Tumblr,0.0926099032533334
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),WeChat,0.0943845384533876
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),WhatsApp,0.656428010822372
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),X (was Twitter),0.353964512744334
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Netflix,0.543274682579022
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Amazon Prime,0.375681373521222
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Apple TV,0.127375119705206
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Disney+,0.299781510685749
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",All 4,0.234138265776796
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",BBC iPlayer,0.362174416105629
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",BT Sport,0.153246052358836
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Demand Five,0.163210803298241
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Fire TV,0.177342372117909
