Category,Question,Answer,Value
Family,Number of Children by Age,Children aged 0 - 5: 2+,0.0248340898225216
Family,Number of Children by Age,Children aged 6 - 15: 0,0.778087604351241
Family,Number of Children by Age,Children aged 6 - 15: 1,0.125804716924585
Family,Number of Children by Age,Children aged 6 - 15: 2+,0.0961076787241734
Family,Children in household,Children at home: 0,0.720027954487302
Family,Children in household,Children at home: 1,0.143098316920098
Family,Children in household,Children at home: 2,0.104576712199793
Family,Children in household,Children at home: 3+,0.0322970163928059
Family,Household Size,Household size: 1 person,0.122905464516869
Family,Household Size,Household size: 2 persons,0.444796580371122
Family,Household Size,Household size: 3 - 4 persons,0.369643753539093
Family,Household Size,Household size: 5+ persons,0.0626542015729145
Economy,NS SEC (% of people in employment),"Higher managerial, administrative and professional occupations",0.141579244093008
Economy,NS SEC (% of people in employment),"Lower managerial, administrative and professional occupations",0.321045871338251
Economy,NS SEC (% of people in employment),Intermediate occupations,0.146668448119906
Economy,NS SEC (% of people in employment),Small employers and own account workers,0.103999763837527
Economy,NS SEC (% of people in employment),Lower supervisory and technical occupations,0.0719480906277773
Economy,NS SEC (% of people in employment),Semi-routine occupations,0.138126048142741
Economy,NS SEC (% of people in employment),Routine occupations,0.0766325338407879
Economy,Social Grade,A,0.0381872388755968
Economy,Social Grade,B,0.246408524720592
Economy,Social Grade,C1,0.356804395347496
Economy,Social Grade,C2,0.205135127067493
Economy,Social Grade,D,0.0939613635257094
Economy,Social Grade,E,0.0595033504631107
Economy,Occupation,Director / managerial,0.0620508318497207
Economy,Occupation,Professional,0.249726699144138
Economy,Occupation,Looking after home,0.128679470232543
Economy,Occupation,Office worker,0.0690431583825209
Economy,Occupation,Retired,0.157042798184593
Economy,Occupation,Self employed,0.0690279487309427
Economy,Occupation,Shop worker,0.0820144446985492
Economy,Occupation,Skilled / manual worker,0.130994367633731
Economy,Occupation,Student,0.0431473448920948
Economy,Occupation,Unemployed,0.00827293625116564
Education,Highest Level of Qualifications (Adults),Degree or higher degree,0.286914804548287
Education,Highest Level of Qualifications (Adults),Higher education below degree level,0.116085182462695
Education,Highest Level of Qualifications (Adults),A-levels / AS-levels or Highers,0.13281625739251
Education,Highest Level of Qualifications (Adults),GCSE / O-levels / CSE / School Certificate,0.299338987630215
Education,Highest Level of Qualifications (Adults),None of the above,0.164844767966291
Transport,Travel To Work (% of Workers),Train / tube / tram,0.0599045791250927
Transport,Travel To Work (% of Workers),Car / van / motorbike (driver or passenger),0.723570972579458
Transport,Travel To Work (% of Workers),Bus / minibus / coach,0.0522286562586061
Transport,Travel To Work (% of Workers),Bicycle,0.0365104704621055
Transport,Travel To Work (% of Workers),On foot,0.0841605265600204
Transport,Travel To Work (% of Workers),Other (inc taxi / minicab),0.0060281208814727
Transport,Travel To Work (% of Workers),Works mainly from home,0.0375966741332436
Transport,Car Ownership,Number of cars: 0,0.112525981920771
Transport,Car Ownership,Number of cars: 1,0.507914376115122
Transport,Car Ownership,Number of cars: 2,0.3068543682375
Transport,Car Ownership,Number of cars: 3+,0.0727052737266051
Transport,Car Ownership,Less than 3 years old,0.166353209905483
Transport,Car type,Main car: Company car,0.0138245724638107
Transport,Car type,Main car: Privately owned,0.873649445615417
Transport,Car type,Main car class: Saloon,0.108503095554122
Transport,Car type,Main car class: Hatchback,0.42997729059513
Transport,Car type,Main car class: Estate,0.0889408834512285
Transport,Car type,Main car class: Luxury,0.0293201117828339
Transport,Car type,Main car class: Other,0.230732636695912
Transport,Car type,Bought main car new,0.319721687493753
Transport,Car type,Bought main car used,0.567752330585474
Transport,Car type,Main car uses: Traditional fuel,0.786535076662198
Transport,Car type,Main car uses: Mild hybrid (i.e. engine and electric motor power the car and can't be used independently of each other),0.028915031692833
Transport,Car type,"Main car uses: Full hybrid (i.e. engine and electric motor power the car, either simultaneously or independently)",0.0229661186288927
Transport,Car type,Main car uses: Plug-in hybrid (i.e. engine and electric motor power the car that charges using a plug - in),0.0149971057840082
Transport,Car type,Main car uses: Electric,0.0321131101542321
Transport,Car type,Main car uses: Other alternative fuels,0.00194757515706371
Transport,Mileage,"Yearly mileage: 0 - 5,000 miles",0.478944285086472
Transport,Mileage,"Yearly mileage: 5,000 - 10,000 miles",0.277030236693497
Transport,Mileage,"Yearly mileage: 10,000+ miles",0.131499496299257
Finance,Household Annual Gross Income,"£0 - £20,000",0.123576907265804
Finance,Household Annual Gross Income,"£20,000 - £40,000",0.25373710874043
Finance,Household Annual Gross Income,"£40,000 - £60,000",0.223414363427514
Finance,Household Annual Gross Income,"£60,000 - £80,000",0.182431321280405
Finance,Household Annual Gross Income,"£80,000 - £100,000",0.103140453156347
Finance,Household Annual Gross Income,"£100,000+",0.113699846129498
Finance,Household Annual Gross Income,Average (Mean) Household Income,60799.3433089602
Finance,Disposable Income,Income after Income tax and National Insurance,47680.6015027933
Finance,Disposable Income,Disposable Income after all modelled outgoings,26518.2647403519
Finance,Outgoings,"Income tax, NI",13118.7417328447
Finance,Outgoings,"Mortgage, social rent, private rent",5657.18048667997
Finance,Outgoings,"Council tax, utilities, water, structure insurance, NI domestic rates",3743.9880395993
Finance,Outgoings,Food,5738.91099287015
Finance,Outgoings,Clothing,1814.4972080451
Finance,Outgoings,Childcare,1062.82235159899
Finance,Outgoings,Student loans,321.823818415067
Finance,Outgoings,Pension,1887.30828294604
Finance,Outgoings,Travel to work,935.8289674872669
Finance,Outgoings,Total Expenditure,453.848837628556
Finance,Outgoings,> Food and non-alcoholic beverages,76.3530447749697
Finance,Outgoings,> Alcoholic beverages (off-sales),11.1776373461593
Finance,Outgoings,> Tobacco,2.37412670758071
Finance,Outgoings,> Clothing and footwear,18.1559733205538
Finance,Outgoings,"> Housing, water, electricity, gas and other fuels",64.4043563039348
Finance,Outgoings,"> Furnishings, household equipment and routine maintenance",39.3112640751218
Finance,Outgoings,> Health,8.03567913868872
Finance,Outgoings,> Transport,78.3222630847502
Finance,Outgoings,> Communication,23.5595493148561
Finance,Outgoings,> Recreation and Culture,61.6310448107658
Finance,Outgoings,> Education,1.48060720689634
Finance,Outgoings,> Restaurants and hotels,29.7442579209421
Finance,Outgoings,> Miscellaneous goods and services,39.2990336233362
Finance,Outgoings,Total Online Expenditure,37.7476446260328
Finance,Financial Attitudes,I don't like the idea of being in debt,0.423214655050055
Finance,Financial Attitudes,I am very good at managing money,0.580661570733393
Finance,Financial Attitudes,It is important to be well insured for everything,0.113942822724916
Finance,Financial Attitudes,Financial security after retirement is your own responsibility,0.635809477024125
Finance,Financial Attitudes,Switching utilities suppliers is well worth the effort,0.332699685968255
Finance,Financial Attitudes,I like to use cash when making purchases,0.315265818965245
Finance,Financial Attitudes,I do not make financial decisions without talking to a professional,0.184167127886757
Finance,Financial Attitudes,I do not mind taking risks with my money,0.186942194957225
Finance,Financial Attitudes,I am always careful that my personal details are not public,0.795143488785522
Finance,Financial Attitudes,I love the ease of using chat bots to get answers,0.24782885650118
Finance,Financial Attitudes,I hate having to go to the branch of my bank or building society,0.442397594966544
Finance,Financial Attitudes,I am happy to use the phone to carry out day to day banking transactions,0.743511601437059
Finance,Financial Attitudes,I trust financial price comparison sites,0.539372364186509
Finance,Financial Attitudes,I am likely to use financial price comparison sites in the future,0.661054949189089
Finance,Financial Attitudes,I would be happy to use the Internet to carry out day to day banking transactions,0.881688487288687
Finance,Financial Attitudes,I regularly read the financial pages in the papers,0.50289041877114
Finance,Financial Attitudes,I hate to borrow - I would much rather save up in advance,0.750069337658355
Finance,Financial Attitudes,I only save for a specific purpose,0.275972203519919
Finance,Benefits,Income support,0.00662869048892632
Finance,Benefits,Job seeker's allowance,0.00724549766041444
Finance,Benefits,Child benefit,0.132749014616095
Finance,Benefits,Universal credit,0.020115081925385
Finance,Financial Situation,Saving a lot,0.135089841038033
Finance,Financial Situation,Saving a little,0.516153405658287
Finance,Financial Situation,Just managing to make ends meet,0.244617252932391
Finance,Financial Situation,Drawing on savings or running into debt,0.104139500371287
Finance,Contactless,"Uses contactless payments on card, smartphone, or wearable device",0.82250265762198
Finance,Credit Cards,Has credit card,0.693459362968094
Finance,Credit Cards,Has 2+ credit cards,0.331941694963107
Finance,Credit Cards,Spent £500+ in last month on a credit card,0.232006795714803
Finance,Credit Cards,Uses credit card 6+ times per month,0.316277410216944
Finance,Credit Cards,Usually makes minimum payment on card,0.113463892229623
Finance,Credit Cards,Always pays credit card balance in full,0.519818354457782
Finance,"Current account, Savings and Investments",Has current account,0.980907159691907
Finance,"Current account, Savings and Investments",Has commoditised financial product,0.97075722922321
Finance,"Current account, Savings and Investments",Has considered financial product,0.770592265717879
Finance,"Current account, Savings and Investments",Has a buy-to-let property or property development projects,0.0548055754338655
Finance,"Current account, Savings and Investments",Has instant access account,0.479211684072967
Finance,"Current account, Savings and Investments",Has Cash ISA,0.253072335770254
Finance,"Current account, Savings and Investments",Has a Help to Buy ISA,0.0155387311674193
Finance,"Current account, Savings and Investments",Has Stocks and Shares ISA,0.194241865717512
Finance,"Current account, Savings and Investments",Has Unit Trusts,0.0161757440871571
Finance,"Current account, Savings and Investments",Has stocks and shares,0.140291783793695
Finance,"Current account, Savings and Investments",Has investment bonds,0.0360553223910306
Finance,"Current account, Savings and Investments",Has a National Savings product,0.256540849877688
Finance,"Current account, Savings and Investments",Has savings account,0.7005625886833
Finance,"Current account, Savings and Investments",Savings value £1 - £500,0.109787135065562
Finance,"Current account, Savings and Investments","Savings value £500 - £2,500",0.102739546367452
Finance,"Current account, Savings and Investments","Savings value £2,500 - £10,000",0.143635686593131
Finance,"Current account, Savings and Investments","Savings value £10,000+",0.344400220657153
Finance,"Current account, Savings and Investments",Has investments,0.311892518975372
Finance,"Current account, Savings and Investments","Value of investments £25,000+",0.102833570329346
Finance,Loans,Has loan,0.191424197877331
Finance,Loans,Has unsecured loan,0.0889359449262189
Finance,Loans,Has 2+ loans,0.0659362473631949
Finance,Loans,"Unsecured debt greater than £15,000",0.024666223007256
Finance,Mortgage,Has a mortgage,0.307870186381059
Finance,Mortgage,Has mortgage more than 10 years old,0.0659208351616878
Finance,Mortgage,Has endowment mortgage,0.00589215967651738
Finance,Mortgage,Has repayment mortgage,0.264113654677472
Finance,Mortgage,Has offset mortgage,0.0174569001716147
Finance,Mortgage,Re-mortgaged with different lender,0.0528116542924813
Finance,Mortgage,Re-mortgaged with same lender,0.0500805016737891
Finance,Mortgage,Has mortgage on property other than currently live in,0.0201027196688486
Finance,Mortgage,Has mortgage on more than one property,0.0124196540899028
Finance,Insurance and Pensions,Has Life Assurance,0.424415202187885
Finance,Insurance and Pensions,Has life protection policy,0.307477687719925
Finance,Insurance and Pensions,Has pension scheme,0.482214234115326
Finance,Insurance and Pensions,Has pension scheme organised through company,0.391897671574297
Finance,Insurance and Pensions,Has pension scheme organised personally,0.0903165625410292
Finance,Insurance and Pensions,Plans to use other investments for retirement,0.136890671941568
Finance,Insurance and Pensions,Has PMI (private medical insurance),0.098813802887861
Finance,Insurance and Pensions,Has PMI - pay all personally,0.0349787701760656
Finance,Insurance and Pensions,Has PMI - employer pays part or all,0.0460329436709785
Finance,Insurance and Pensions,Has PMI - is covered by a family member,0.0178020890408168
Finance,Insurance and Pensions,"Other health insurance (personal accident, hospital cash, health scheme)",0.12770217915621
Financial Channel,Arrange current account,In branch or other face to face,0.0346615967676812
Financial Channel,Arrange current account,Online,0.110877528724564
Financial Channel,Arrange current account,By phone,0.0243449446859444
Financial Channel,Arrange current account,By post,0.00737972971053247
Financial Channel,Arrange current account,Used price comparison site,0.0119673061225859
Financial Channel,Arrange commoditised financial product,In branch or other face to face,0.164303986560965
Financial Channel,Arrange commoditised financial product,Online,0.650096304396598
Financial Channel,Arrange commoditised financial product,By phone,0.274736772605009
Financial Channel,Arrange commoditised financial product,By post,0.0467920696955457
Financial Channel,Arrange commoditised financial product,Used price comparison site,0.314388914954026
Financial Channel,Arrange mortgage,In branch or other face to face,0.122613506281409
Financial Channel,Arrange mortgage,Online,0.135807931336694
Financial Channel,Arrange mortgage,By phone,0.0966159101573251
Financial Channel,Arrange mortgage,By post,0.0200528750464411
Financial Channel,Arrange mortgage,Used price comparison site,0.0175948278027478
Financial Channel,Arrange mortgage,Used IFA,0.00923739618821849
Financial Channel,Manage current account,In branch,0.491159335276192
Financial Channel,Manage current account,Online,0.781707377658638
Financial Channel,Manage current account,Online mobile,0.779977103339736
Financial Channel,Manage current account,Online at home or work,0.56931325335126
Financial Channel,Manage current account,By phone,0.106889038080542
Financial Channel,Manage current account,By post,0.124287175787409
Financial Channel,Manage savings account,In branch,0.152345772032916
Financial Channel,Manage savings account,Online,0.526129995807015
Financial Channel,Manage savings account,Online mobile,0.488397520797467
Financial Channel,Manage savings account,Online at home or work,0.292788044681505
Financial Channel,Manage savings account,By phone,0.101546965035083
Financial Channel,Manage savings account,By post,0.0625538876371124
Financial Channel,Actively manage current account,In branch,0.0203446032505229
Financial Channel,Actively manage current account,Online,0.550703371732245
Financial Channel,Actively manage current account,Online mobile,0.54761730419327
Financial Channel,Actively manage current account,Online at home or work,0.193029095003397
Financial Channel,Actively manage current account,By phone,0.0248436245977988
Internet,Internet Access: Overall,Used the internet in the last month,0.969375832754177
Internet,Internet Access: Overall,Never used the internet,0.0205368614284361
Digital,Internet Access: Usage in Last Week,Not at all,0.0494087463411923
Digital,Internet Access: Usage in Last Week,Less than 2 hours,0.0686331425920157
Digital,Internet Access: Usage in Last Week,3 - 7 hours,0.204064105710669
Digital,Internet Access: Usage in Last Week,8 - 19 hours,0.21758068548042
Digital,Internet Access: Usage in Last Week,20+ hours,0.460313319875701
Digital,Digital Attitudes,I am worried that any personal information I enter online will not remain secure,0.616160266334188
Digital,Digital Attitudes,"Computers confuse me, I'll never get used to them",0.139336401830533
Digital,Digital Attitudes,I love to buy new gadgets and appliances,0.358599561990174
Digital,Digital Attitudes,Shopping online makes my life easier,0.256703665104379
Devices,Mobile phone,Has mobile,0.949072681827422
Devices,Mobile phone,Has smartphone,0.874834735507383
Devices,Technology at Home,Has tablet,0.555858268262819
Devices,Technology at Home,Has a smartwatch or fitness band,0.273582502009518
Digital,Online activity (one or more times per week),Book Travel / Holiday,0.0549674122720096
Digital,Online activity (one or more times per week),Gambling / Betting,0.158118131081137
Digital,Online activity (one or more times per week),Manage my personal finances / bank account,0.725185839130564
Digital,Online activity (one or more times per week),Online auctions (e.g. eBay),0.176092547932841
Digital,Online activity (one or more times per week),Online shopping,0.296117508195093
Digital,Online activity (one or more times per week),Source info on products / services online,0.593780894826801
Digital,Online activity (one or more times per week),Use a search engine (e.g. Google),0.892644346701294
Digital,Researched the last purchase online before buying,Alcoholic drinks,0.129345977636266
Digital,Researched the last purchase online before buying,Beauty / personal grooming,0.277234970258066
Digital,Researched the last purchase online before buying,Cars / automotive ,0.299496993097517
Digital,Researched the last purchase online before buying,Children products ,0.199550795120777
Digital,Researched the last purchase online before buying,"Consumer technology (e.g. tablets, laptops, smartphones, smart watches) ",0.585707003072792
Digital,Researched the last purchase online before buying,"Entertainment tickets (e.g. movie, theater, festivals, sporting events) ",0.402573466922174
Digital,Researched the last purchase online before buying,Fashion / clothing ,0.416835727928074
Digital,Researched the last purchase online before buying,"Gaming (e.g. consoles, PC, online) ",0.282321410757587
Digital,Researched the last purchase online before buying,Groceries / household items ,0.174477235290929
Digital,Researched the last purchase online before buying,Holiday / travel ,0.542035077340441
Digital,Researched the last purchase online before buying,Home appliances ,0.543294927680497
Digital,Researched the last purchase online before buying,Luxury goods and services ,0.170718073624433
Digital,Researched the last purchase online before buying,"Music (e.g. downloads, streaming, CDs) ",0.230043053043663
Digital,Researched the last purchase online before buying,Personal finance / banking,0.397633547131058
Digital,Researched the last purchase online before buying,Pet care ,0.158703466764611
Digital,Bought the last purchase online using any device,Alcoholic drinks,0.162383268937535
Digital,Bought the last purchase online using any device,Beauty / personal grooming,0.282163258725554
Digital,Bought the last purchase online using any device,Cars / automotive ,0.154464254841739
Digital,Bought the last purchase online using any device,Children products ,0.247888175565539
Digital,Bought the last purchase online using any device,"Consumer technology (e.g. tablets, laptops, smartphones, smart watches) ",0.549224742606487
Digital,Bought the last purchase online using any device,"Entertainment tickets (e.g. movie, theater, festivals, sporting events) ",0.459678398307325
Digital,Bought the last purchase online using any device,Fashion / clothing ,0.408876792126378
Digital,Bought the last purchase online using any device,"Gaming (e.g. consoles, PC, online) ",0.308763637086252
Digital,Bought the last purchase online using any device,Groceries / household items ,0.211272170836184
Digital,Bought the last purchase online using any device,Holiday / travel ,0.629901618144934
Digital,Bought the last purchase online using any device,Home appliances ,0.478964508609473
Digital,Bought the last purchase online using any device,Luxury goods and services ,0.194439461489963
Digital,Bought the last purchase online using any device,"Music (e.g. downloads, streaming, CDs) ",0.2991525402579
Digital,Bought the last purchase online using any device,Personal finance / banking,0.459651063611751
Digital,Bought the last purchase online using any device,Pet care ,0.188324978969376
Digital,Sites regularly visited,Amazon.co.uk,0.633246802506354
Digital,Sites regularly visited,Google,0.585304725567337
Digital,Sites regularly visited,Wikipedia,0.204399228188368
Digital,Sites regularly visited,Yahoo!,0.100754277606792
Digital,Sites regularly visited,airbnb,0.0769455108944074
Digital,Sites regularly visited,Asos.com,0.0795781610152308
Digital,Sites regularly visited,Bing,0.029490497419761
Digital,Sites regularly visited,Buzzfeed,0.0223930229076702
Digital,Sites regularly visited,Ebay,0.33076380764542
Digital,Sites regularly visited,Expedia.co.uk,0.0565763191289372
Digital,Sites regularly visited,Gmail,0.368912627456716
Digital,Sites regularly visited,Groupon,0.0622537277527108
Digital,Sites regularly visited,MSN,0.0283469105438247
Digital,Sites regularly visited,Spotify,0.272921121396229
Digital,Sites regularly visited,TripAdvisor,0.152366371629635
Digital,Sites regularly visited,Vice.com,0.00633103073129088
Digital,Sites regularly visited,Bet365.com,0.0433729298246523
Digital,Sites regularly visited,SoundCloud,0.0258392995324832
Digital,Sites regularly visited,Hotels.com,0.0537457800418174
Digital,Sites regularly visited,Argos,0.148779781418705
Digital,Sites regularly visited,Audible (Amazon eBooks),0.0397820735000978
Digital,Sites regularly visited,Auto Trader,0.0415170760953671
Digital,Sites regularly visited,BBC Good Food,0.122798476829373
Digital,Sites regularly visited,BBC News,0.412971888150729
Digital,Sites regularly visited,BBC Sport,0.239469644325249
Digital,Sites regularly visited,Boots.com,0.140176400005499
Digital,Sites regularly visited,comparethemarket.com,0.0919097950618402
Digital,Sites regularly visited,Confused.com,0.0290166035108925
Digital,Sites regularly visited,Currys,0.0553899544032628
Digital,Sites regularly visited,Direct.gov.uk ,0.0982346669914994
Digital,Sites regularly visited,Etsy,0.118929079073477
Digital,Sites regularly visited,Ikea.com,0.0885784475694757
Digital,Sites regularly visited,Internet Movie Database (IMDb),0.0780289577489033
Digital,Sites regularly visited,johnlewis.com,0.112149135500932
Digital,Sites regularly visited,JustEat,0.136357888621993
Digital,Sites regularly visited,Lastminute.com,0.0195576616308827
Digital,Sites regularly visited,Marks and Spencer,0.181417550046297
Digital,Sites regularly visited,Microsoft,0.115671958170155
Digital,Sites regularly visited,Moneysavingexpert.com,0.255762407700561
Digital,Sites regularly visited,Moneysupermarket.com,0.0958348075520101
Digital,Sites regularly visited,Mumsnet,0.0271702789047771
Digital,Sites regularly visited,National Lottery,0.173294550317589
Digital,Sites regularly visited,NHS.uk (NHS Choices),0.113161877718663
Digital,Sites regularly visited,Notonthehighstreet.com,0.057683016099188
Digital,Sites regularly visited,Premierleague.com,0.0885916871336712
Digital,Sites regularly visited,rightmove.co.uk,0.102299915097608
Digital,Sites regularly visited,Sky News,0.120217765284994
Digital,Sites regularly visited,Sky Sports,0.14335605280024
Digital,Sites regularly visited,TheLadBible,0.0221753782884907
Digital,Sites regularly visited,Ticketmaster,0.0642186554862913
Digital,Sites regularly visited,Twitch.TV,0.035710190342593
Digital,Sites regularly visited,very.co.uk,0.0374112385912581
Digital,Sites regularly visited,WikiHow,0.0208711941364177
Digital,Sites regularly visited,zoopla.co.uk,0.0567921538501783
Media Habits,Overall Social Media Activity,"Sometimes, less than monthly",0.0350745915387916
Media Habits,Overall Social Media Activity,"Monthly, less than weekly",0.0603163509590146
Media Habits,Overall Social Media Activity,1 - 6 days per week,0.159533255135161
Media Habits,Overall Social Media Activity,Daily,0.56335462951419
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Shares / uploads,0.231333472481193
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Uploads original content,0.127058453933731
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reads ratings / reviews,0.291594523305336
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Posts ratings / reviews,0.131536895545586
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Takes part in groups / forums,0.155090363627493
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reads blogs,0.215021678933236
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Comments on blogs [has ever],0.45818581964097
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Creates own blogs [has ever],0.225430828563204
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Manages own website [has ever],0.209523505903205
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Instant messaging,0.786293287911639
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),1-1 video calling (e.g. Skype),0.371588377868403
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Group video calling (e.g. Skype),0.260157118024069
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Blogger,0.063848914216776
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Bumble,0.0641145404544871
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Email,0.864291361021119
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Facebook,0.641473780382132
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Facebook Messenger,0.404116156461448
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Flickr,0.0616215253248053
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Instagram,0.469073322882671
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),LinkedIn,0.172443150926964
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Pinterest,0.137136647299038
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reddit,0.122661859716378
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Skype,0.0833715877432251
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Snapchat,0.217148469106727
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),TikTok,0.272615810524702
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Tinder,0.066647454771
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Tumblr,0.0622524613023855
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),WeChat,0.0657276188734417
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),WhatsApp,0.715351367388724
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),X (was Twitter),0.302082805224467
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Netflix,0.53852431812602
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Amazon Prime,0.366367870446812
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Apple TV,0.0995419012500349
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Disney+,0.274389024060813
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",All 4,0.225854177585177
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",BBC iPlayer,0.400432555141102
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",BT Sport,0.153246052358836
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Demand Five,0.0863912889104653
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Fire TV,0.11954563110654
