Category,Question,Answer,Value
Housing,House Tenure,Social renting,0.0365471615259905
Housing,House Size,Number of beds: 1,0.0135530875634856
Housing,House Size,Number of beds: 2,0.198571262251855
Housing,House Size,Number of beds: 3,0.614992975360115
Housing,House Size,Number of beds: 4,0.147905479634585
Housing,House Size,Number of beds: 5+,0.0249771951899593
Housing,House Value,House value up to 100k,0.0227755616900025
Housing,House Value,House value 100k - 150k,0.115367908027587
Housing,House Value,House value 150k - 250k,0.499752919059613
Housing,House Value,House value 250k - 500k,0.344531180998771
Housing,House Value,House value 500k - 750k,0.0152881925001036
Housing,House Value,House value 750k - 1m,0.00159732590543178
Housing,House Value,House value 1m+,0.000686911818489964
Housing,House Move,Individual likely to move,0.200152935391393
Housing,House Move,Individual moves to a property on their own,0.0522185433297547
Housing,House Move,Individual moves to a property with one other person in the household,0.113021162823877
Housing,House Move,Individual moves to a property with two or more other people in the household,0.0349132292377613
Housing,House Move,Individual moves to owner occupied housing,0.132764333596308
Housing,House Move,Individual moves to private renting,0.0451976666545555
Housing,House Move,Individual moves to social renting,0.022190935140529
Housing,House Move,Individual moves to flat,0.0175883790874719
Housing,House Move,Individual moves to terraced house,0.0429815317412845
Housing,House Move,Individual moves to semi-detached,0.0954506803694416
Housing,House Move,Individual moves to detached house,0.0441323441931949
Housing,Gentrification,Proportion of addresses applied for extension,0.0112862460041513
Housing,Gentrification,Churn rate within last 5 years,0.170110501902775
Housing,Gentrification,Annualised Price % change in last 5 years,0.133442806544395
Family,Structure,"Single person, no children",0.146588688123917
Family,Structure,Single parent,0.0253082297334253
Family,Structure,"Couple, no children",0.321709247780236
Family,Structure,Couple with children,0.168699976932266
Family,Structure,"Other: two or more adults, may include a couple, may have children",0.337693857430155
Family,Number of Children by Age,Children aged 0 - 5: 0,0.904479335247806
Family,Number of Children by Age,Children aged 0 - 5: 1,0.0732459485546029
Family,Number of Children by Age,Children aged 0 - 5: 2+,0.0222747161975906
Family,Number of Children by Age,Children aged 6 - 15: 0,0.81191175161437
Family,Number of Children by Age,Children aged 6 - 15: 1,0.119627516381768
Family,Number of Children by Age,Children aged 6 - 15: 2+,0.06846073200386
Family,Children in household,Children at home: 0,0.740980251645081
Family,Children in household,Children at home: 1,0.134580950903891
Family,Children in household,Children at home: 2,0.0870561107101364
Family,Children in household,Children at home: 3+,0.0373826867408911
Family,Household Size,Household size: 1 person,0.154232799159078
Family,Household Size,Household size: 2 persons,0.461837264006743
Family,Household Size,Household size: 3 - 4 persons,0.3271430567225
Family,Household Size,Household size: 5+ persons,0.0567868801116772
Economy,NS SEC (% of people in employment),"Higher managerial, administrative and professional occupations",0.0991829740509125
Economy,NS SEC (% of people in employment),"Lower managerial, administrative and professional occupations",0.292356996625235
Economy,NS SEC (% of people in employment),Intermediate occupations,0.164352496069625
Economy,NS SEC (% of people in employment),Small employers and own account workers,0.085396448248329
Economy,NS SEC (% of people in employment),Lower supervisory and technical occupations,0.0725249707949027
Economy,NS SEC (% of people in employment),Semi-routine occupations,0.179286450142889
Economy,NS SEC (% of people in employment),Routine occupations,0.106899664068104
Economy,Social Grade,A,0.0273277211140075
Economy,Social Grade,B,0.195015922470678
Economy,Social Grade,C1,0.337820754483716
Economy,Social Grade,C2,0.238107875686505
Economy,Social Grade,D,0.135439659115667
Economy,Social Grade,E,0.0662880671294236
Economy,Occupation,Director / managerial,0.0460909925046804
Economy,Occupation,Professional,0.205533575851154
Economy,Occupation,Looking after home,0.150861768839428
Economy,Occupation,Office worker,0.0681878248489029
Economy,Occupation,Retired,0.187652212152102
Economy,Occupation,Self employed,0.0590909957936317
Economy,Occupation,Shop worker,0.0865392210174693
Economy,Occupation,Skilled / manual worker,0.147643824571816
Economy,Occupation,Student,0.035772479120902
Economy,Occupation,Unemployed,0.0126271052999113
Education,Highest Level of Qualifications (Adults),Degree or higher degree,0.192920021840642
Education,Highest Level of Qualifications (Adults),Higher education below degree level,0.107766367162821
Education,Highest Level of Qualifications (Adults),A-levels / AS-levels or Highers,0.117833337777685
Education,Highest Level of Qualifications (Adults),GCSE / O-levels / CSE / School Certificate,0.340552621030903
Education,Highest Level of Qualifications (Adults),None of the above,0.240927652187946
Transport,Travel To Work (% of Workers),Train / tube / tram,0.0365908852493429
Transport,Travel To Work (% of Workers),Car / van / motorbike (driver or passenger),0.766471664471175
Transport,Travel To Work (% of Workers),Bus / minibus / coach,0.0509105055007618
Transport,Travel To Work (% of Workers),Bicycle,0.0267192598798979
Transport,Travel To Work (% of Workers),On foot,0.0861335975535201
Transport,Travel To Work (% of Workers),Other (inc taxi / minicab),0.00913598433380286
Transport,Travel To Work (% of Workers),Works mainly from home,0.024038103011499
Transport,Car Ownership,Number of cars: 0,0.12298283564673
Transport,Car Ownership,Number of cars: 1,0.537711467865595
Transport,Car Ownership,Number of cars: 2,0.282310664707437
Transport,Car Ownership,Number of cars: 3+,0.0569950317802371
Transport,Car Ownership,Less than 3 years old,0.112187871712545
Transport,Car type,Main car: Company car,0.00928981882825031
Transport,Car type,Main car: Privately owned,0.867727345525018
Transport,Car type,Main car class: Saloon,0.109587048968414
Transport,Car type,Main car class: Hatchback,0.44670746868448
Transport,Car type,Main car class: Estate,0.0725171377645122
Transport,Car type,Main car class: Luxury,0.0294270793280552
Transport,Car type,Main car class: Other,0.218778429607806
Transport,Car type,Bought main car new,0.252255627719211
Transport,Car type,Bought main car used,0.624761536634057
Transport,Car type,Main car uses: Traditional fuel,0.787258738173924
Transport,Car type,Main car uses: Mild hybrid (i.e. engine and electric motor power the car and can't be used independently of each other),0.0266451145484927
Transport,Car type,"Main car uses: Full hybrid (i.e. engine and electric motor power the car, either simultaneously or independently)",0.0297046627503559
Transport,Car type,Main car uses: Plug-in hybrid (i.e. engine and electric motor power the car that charges using a plug - in),0.0115167675973808
Transport,Car type,Main car uses: Electric,0.0205273419413762
Transport,Car type,Main car uses: Other alternative fuels,0.00136453934173878
Transport,Mileage,"Yearly mileage: 0 - 5,000 miles",0.447835793310345
Transport,Mileage,"Yearly mileage: 5,000 - 10,000 miles",0.297622876371142
Transport,Mileage,"Yearly mileage: 10,000+ miles",0.131558494671781
Finance,Household Annual Gross Income,"£0 - £20,000",0.171760814055143
Finance,Household Annual Gross Income,"£20,000 - £40,000",0.351729305762426
Finance,Household Annual Gross Income,"£40,000 - £60,000",0.234072784879108
Finance,Household Annual Gross Income,"£60,000 - £80,000",0.141079352383825
Finance,Household Annual Gross Income,"£80,000 - £100,000",0.0638421460225357
Finance,Household Annual Gross Income,"£100,000+",0.0375155968969602
Finance,Household Annual Gross Income,Average (Mean) Household Income,49930.1358115571
Finance,Disposable Income,Income after Income tax and National Insurance,40684.0984303519
Finance,Disposable Income,Disposable Income after all modelled outgoings,23673.6709728869
Finance,Outgoings,"Income tax, NI",9246.036221352639
Finance,Outgoings,"Mortgage, social rent, private rent",3391.41658241116
Finance,Outgoings,"Council tax, utilities, water, structure insurance, NI domestic rates",3220.5392371385
Finance,Outgoings,Food,5592.78203227749
Finance,Outgoings,Clothing,1560.75712998872
Finance,Outgoings,Childcare,885.8601664370191
Finance,Outgoings,Student loans,202.163551244563
Finance,Outgoings,Pension,1407.8213013382901
Finance,Outgoings,Travel to work,749.103050958423
Finance,Outgoings,Total Expenditure,404.889106447297
Finance,Outgoings,> Food and non-alcoholic beverages,63.6851321067364
Finance,Outgoings,> Alcoholic beverages (off-sales),10.8280225482647
Finance,Outgoings,> Tobacco,4.3098206497406
Finance,Outgoings,> Clothing and footwear,14.7628380650497
Finance,Outgoings,"> Housing, water, electricity, gas and other fuels",63.1768297988226
Finance,Outgoings,"> Furnishings, household equipment and routine maintenance",29.8594965689367
Finance,Outgoings,> Health,5.86544300676678
Finance,Outgoings,> Transport,70.282465792101
Finance,Outgoings,> Communication,21.1088506369492
Finance,Outgoings,> Recreation and Culture,52.7951167493172
Finance,Outgoings,> Education,2.52110752054574
Finance,Outgoings,> Restaurants and hotels,24.5325360280632
Finance,Outgoings,> Miscellaneous goods and services,41.1614469760027
Finance,Outgoings,Total Online Expenditure,26.2605003277569
Finance,Financial Attitudes,I don't like the idea of being in debt,0.435040522455506
Finance,Financial Attitudes,I am very good at managing money,0.581687823653706
Finance,Financial Attitudes,It is important to be well insured for everything,0.139630760204442
Finance,Financial Attitudes,Financial security after retirement is your own responsibility,0.619680407814336
Finance,Financial Attitudes,Switching utilities suppliers is well worth the effort,0.324418254476588
Finance,Financial Attitudes,I like to use cash when making purchases,0.339166107007182
Finance,Financial Attitudes,I do not make financial decisions without talking to a professional,0.194018026080036
Finance,Financial Attitudes,I do not mind taking risks with my money,0.177450177522525
Finance,Financial Attitudes,I am always careful that my personal details are not public,0.817018706292999
Finance,Financial Attitudes,I love the ease of using chat bots to get answers,0.235853273381745
Finance,Financial Attitudes,I hate having to go to the branch of my bank or building society,0.445695059263234
Finance,Financial Attitudes,I am happy to use the phone to carry out day to day banking transactions,0.734162584502424
Finance,Financial Attitudes,I trust financial price comparison sites,0.532148112438028
Finance,Financial Attitudes,I am likely to use financial price comparison sites in the future,0.651467372133768
Finance,Financial Attitudes,I would be happy to use the Internet to carry out day to day banking transactions,0.864437756853381
Finance,Financial Attitudes,I regularly read the financial pages in the papers,0.476681076061838
Finance,Financial Attitudes,I hate to borrow - I would much rather save up in advance,0.748115450752045
Finance,Financial Attitudes,I only save for a specific purpose,0.30864957126114
Finance,Benefits,Income support,0.0102767412519029
Finance,Benefits,Job seeker's allowance,0.00603692312252649
Finance,Benefits,Child benefit,0.13691046551972
Finance,Benefits,Universal credit,0.0232078974593314
Finance,Financial Situation,Saving a lot,0.126332300083568
Finance,Financial Situation,Saving a little,0.507501710803042
Finance,Financial Situation,Just managing to make ends meet,0.265583094997153
Finance,Financial Situation,Drawing on savings or running into debt,0.100582894116236
Finance,Contactless,"Uses contactless payments on card, smartphone, or wearable device",0.823430959776491
Finance,Credit Cards,Has credit card,0.655602591714988
Finance,Credit Cards,Has 2+ credit cards,0.295332046271112
Finance,Credit Cards,Spent £500+ in last month on a credit card,0.179719888865834
Finance,Credit Cards,Uses credit card 6+ times per month,0.255662832472429
Finance,Credit Cards,Usually makes minimum payment on card,0.12127043331107
Finance,Credit Cards,Always pays credit card balance in full,0.467491997730937
Finance,"Current account, Savings and Investments",Has current account,0.979394185441995
Finance,"Current account, Savings and Investments",Has commoditised financial product,0.972125617470685
Finance,"Current account, Savings and Investments",Has considered financial product,0.742936872634716
Finance,"Current account, Savings and Investments",Has a buy-to-let property or property development projects,0.0434536492596157
Finance,"Current account, Savings and Investments",Has instant access account,0.451593473275944
Finance,"Current account, Savings and Investments",Has Cash ISA,0.232255004234659
Finance,"Current account, Savings and Investments",Has a Help to Buy ISA,0.0140155912625984
Finance,"Current account, Savings and Investments",Has Stocks and Shares ISA,0.154457757039691
Finance,"Current account, Savings and Investments",Has Unit Trusts,0.0120972767778726
Finance,"Current account, Savings and Investments",Has stocks and shares,0.112422152198566
Finance,"Current account, Savings and Investments",Has investment bonds,0.0302604051549207
Finance,"Current account, Savings and Investments",Has a National Savings product,0.221463693722861
Finance,"Current account, Savings and Investments",Has savings account,0.663601963880308
Finance,"Current account, Savings and Investments",Savings value £1 - £500,0.113821522129447
Finance,"Current account, Savings and Investments","Savings value £500 - £2,500",0.104409045582813
Finance,"Current account, Savings and Investments","Savings value £2,500 - £10,000",0.150550156652451
Finance,"Current account, Savings and Investments","Savings value £10,000+",0.294821239515595
Finance,"Current account, Savings and Investments",Has investments,0.250514427033809
Finance,"Current account, Savings and Investments","Value of investments £25,000+",0.077483000554537
Finance,Loans,Has loan,0.204651092384478
Finance,Loans,Has unsecured loan,0.0983456965000905
Finance,Loans,Has 2+ loans,0.0653614203729114
Finance,Loans,"Unsecured debt greater than £15,000",0.0235202279061596
Finance,Mortgage,Has a mortgage,0.294886811887719
Finance,Mortgage,Has mortgage more than 10 years old,0.0678282599678859
Finance,Mortgage,Has endowment mortgage,0.00585445232047369
Finance,Mortgage,Has repayment mortgage,0.248822212710882
Finance,Mortgage,Has offset mortgage,0.0114578456777133
Finance,Mortgage,Re-mortgaged with different lender,0.0429326296928846
Finance,Mortgage,Re-mortgaged with same lender,0.0417671530360589
Finance,Mortgage,Has mortgage on property other than currently live in,0.0180002114964884
Finance,Mortgage,Has mortgage on more than one property,0.0105039546734574
Finance,Insurance and Pensions,Has Life Assurance,0.437297036974725
Finance,Insurance and Pensions,Has life protection policy,0.314756133974068
Finance,Insurance and Pensions,Has pension scheme,0.458788067351685
Finance,Insurance and Pensions,Has pension scheme organised through company,0.376569096298966
Finance,Insurance and Pensions,Has pension scheme organised personally,0.0822189710527187
Finance,Insurance and Pensions,Plans to use other investments for retirement,0.125779695707108
Finance,Insurance and Pensions,Has PMI (private medical insurance),0.0815922469082665
Finance,Insurance and Pensions,Has PMI - pay all personally,0.0356225921707463
Finance,Insurance and Pensions,Has PMI - employer pays part or all,0.0329315484752667
Finance,Insurance and Pensions,Has PMI - is covered by a family member,0.0130381062622534
Finance,Insurance and Pensions,"Other health insurance (personal accident, hospital cash, health scheme)",0.125119371014201
Financial Channel,Arrange current account,In branch or other face to face,0.037560913792508
Financial Channel,Arrange current account,Online,0.0999009900146829
Financial Channel,Arrange current account,By phone,0.0240340333871014
Financial Channel,Arrange current account,By post,0.00791884649111702
Financial Channel,Arrange current account,Used price comparison site,0.0077292305936143
Financial Channel,Arrange commoditised financial product,In branch or other face to face,0.175060099697576
Financial Channel,Arrange commoditised financial product,Online,0.641234686843216
Financial Channel,Arrange commoditised financial product,By phone,0.281697024240017
Financial Channel,Arrange commoditised financial product,By post,0.0469571894929329
Financial Channel,Arrange commoditised financial product,Used price comparison site,0.331500039204613
Financial Channel,Arrange mortgage,In branch or other face to face,0.126312227362909
Financial Channel,Arrange mortgage,Online,0.126309701938515
Financial Channel,Arrange mortgage,By phone,0.0914447866132301
Financial Channel,Arrange mortgage,By post,0.0202835691670284
Financial Channel,Arrange mortgage,Used price comparison site,0.0195684943916147
Financial Channel,Arrange mortgage,Used IFA,0.00769943838150193
Financial Channel,Manage current account,In branch,0.502717154000861
Financial Channel,Manage current account,Online,0.765076973223859
Financial Channel,Manage current account,Online mobile,0.777901260363834
Financial Channel,Manage current account,Online at home or work,0.550382918150198
Financial Channel,Manage current account,By phone,0.111678917592017
Financial Channel,Manage current account,By post,0.123862307632095
Financial Channel,Manage savings account,In branch,0.164280659018076
Financial Channel,Manage savings account,Online,0.483388709752702
Financial Channel,Manage savings account,Online mobile,0.462315143357031
Financial Channel,Manage savings account,Online at home or work,0.253747866267947
Financial Channel,Manage savings account,By phone,0.0953415792292737
Financial Channel,Manage savings account,By post,0.0572763650914653
Financial Channel,Actively manage current account,In branch,0.0237970979506027
Financial Channel,Actively manage current account,Online,0.530215311526212
Financial Channel,Actively manage current account,Online mobile,0.54521303335921
Financial Channel,Actively manage current account,Online at home or work,0.185850827323947
Financial Channel,Actively manage current account,By phone,0.0256676446064577
Internet,Internet Access: Overall,Used the internet in the last month,0.95741468359319
Internet,Internet Access: Overall,Never used the internet,0.0287808106669866
Digital,Internet Access: Usage in Last Week,Not at all,0.0622284703057367
Digital,Internet Access: Usage in Last Week,Less than 2 hours,0.0814642042870739
Digital,Internet Access: Usage in Last Week,3 - 7 hours,0.181412521735475
Digital,Internet Access: Usage in Last Week,8 - 19 hours,0.207859108029203
Digital,Internet Access: Usage in Last Week,20+ hours,0.46703569564251
Digital,Digital Attitudes,I am worried that any personal information I enter online will not remain secure,0.621028978351394
Digital,Digital Attitudes,"Computers confuse me, I'll never get used to them",0.145778786255855
Digital,Digital Attitudes,I love to buy new gadgets and appliances,0.32490089515664
Digital,Digital Attitudes,Shopping online makes my life easier,0.23970542517821
Devices,Mobile phone,Has mobile,0.946326539548854
Devices,Mobile phone,Has smartphone,0.852543138646678
Devices,Technology at Home,Has tablet,0.551234938868834
Devices,Technology at Home,Has a smartwatch or fitness band,0.276654938654844
Digital,Online activity (one or more times per week),Book Travel / Holiday,0.0526639083772277
Digital,Online activity (one or more times per week),Gambling / Betting,0.130088102954141
Digital,Online activity (one or more times per week),Manage my personal finances / bank account,0.691106030361558
Digital,Online activity (one or more times per week),Online auctions (e.g. eBay),0.171284734877831
Digital,Online activity (one or more times per week),Online shopping,0.276012672061929
Digital,Online activity (one or more times per week),Source info on products / services online,0.518586049919472
Digital,Online activity (one or more times per week),Use a search engine (e.g. Google),0.882675096214003
Digital,Researched the last purchase online before buying,Alcoholic drinks,0.142548848198267
Digital,Researched the last purchase online before buying,Beauty / personal grooming,0.298822766380714
Digital,Researched the last purchase online before buying,Cars / automotive ,0.268281045981193
Digital,Researched the last purchase online before buying,Children products ,0.187784446106415
Digital,Researched the last purchase online before buying,"Consumer technology (e.g. tablets, laptops, smartphones, smart watches) ",0.524498927807068
Digital,Researched the last purchase online before buying,"Entertainment tickets (e.g. movie, theater, festivals, sporting events) ",0.397377734368846
Digital,Researched the last purchase online before buying,Fashion / clothing ,0.450788603685589
Digital,Researched the last purchase online before buying,"Gaming (e.g. consoles, PC, online) ",0.257858265258728
Digital,Researched the last purchase online before buying,Groceries / household items ,0.200785797937594
Digital,Researched the last purchase online before buying,Holiday / travel ,0.495264993546725
Digital,Researched the last purchase online before buying,Home appliances ,0.532819107824039
Digital,Researched the last purchase online before buying,Luxury goods and services ,0.164440894752001
Digital,Researched the last purchase online before buying,"Music (e.g. downloads, streaming, CDs) ",0.253164401836737
Digital,Researched the last purchase online before buying,Personal finance / banking,0.375779212602757
Digital,Researched the last purchase online before buying,Pet care ,0.174031901085226
Digital,Bought the last purchase online using any device,Alcoholic drinks,0.206192342729545
Digital,Bought the last purchase online using any device,Beauty / personal grooming,0.308578050105889
Digital,Bought the last purchase online using any device,Cars / automotive ,0.14086908957329
Digital,Bought the last purchase online using any device,Children products ,0.215735421341649
Digital,Bought the last purchase online using any device,"Consumer technology (e.g. tablets, laptops, smartphones, smart watches) ",0.517027152887533
Digital,Bought the last purchase online using any device,"Entertainment tickets (e.g. movie, theater, festivals, sporting events) ",0.455305041797056
Digital,Bought the last purchase online using any device,Fashion / clothing ,0.456647973772096
Digital,Bought the last purchase online using any device,"Gaming (e.g. consoles, PC, online) ",0.279498837893778
Digital,Bought the last purchase online using any device,Groceries / household items ,0.230894347664242
Digital,Bought the last purchase online using any device,Holiday / travel ,0.569343490888501
Digital,Bought the last purchase online using any device,Home appliances ,0.502498701948134
Digital,Bought the last purchase online using any device,Luxury goods and services ,0.185988565518379
Digital,Bought the last purchase online using any device,"Music (e.g. downloads, streaming, CDs) ",0.30716530133461
Digital,Bought the last purchase online using any device,Personal finance / banking,0.431596277124154
Digital,Bought the last purchase online using any device,Pet care ,0.191377486591067
Digital,Sites regularly visited,Amazon.co.uk,0.647353509733812
Digital,Sites regularly visited,Google,0.576919474500207
Digital,Sites regularly visited,Wikipedia,0.225171094483071
Digital,Sites regularly visited,Yahoo!,0.0924557940549938
Digital,Sites regularly visited,airbnb,0.0601564175356718
Digital,Sites regularly visited,Asos.com,0.0699634360091222
Digital,Sites regularly visited,Bing,0.031279051199087
Digital,Sites regularly visited,Buzzfeed,0.0178410485881102
Digital,Sites regularly visited,Ebay,0.356603385756592
Digital,Sites regularly visited,Expedia.co.uk,0.0499370799743583
Digital,Sites regularly visited,Gmail,0.403182444785546
Digital,Sites regularly visited,Groupon,0.0593990795336466
Digital,Sites regularly visited,MSN,0.0397212487438726
Digital,Sites regularly visited,Spotify,0.236714572759578
Digital,Sites regularly visited,TripAdvisor,0.133003162064029
Digital,Sites regularly visited,Vice.com,0.00559153925077058
Digital,Sites regularly visited,Bet365.com,0.0318822897252018
Digital,Sites regularly visited,SoundCloud,0.0359624937637107
Digital,Sites regularly visited,Hotels.com,0.0490658721978746
Digital,Sites regularly visited,Argos,0.190926040844744
Digital,Sites regularly visited,Audible (Amazon eBooks),0.0490191681529386
Digital,Sites regularly visited,Auto Trader,0.0466848176531527
Digital,Sites regularly visited,BBC Good Food,0.112109356108223
Digital,Sites regularly visited,BBC News,0.310217237930467
Digital,Sites regularly visited,BBC Sport,0.191162516506839
Digital,Sites regularly visited,Boots.com,0.163262209477169
Digital,Sites regularly visited,comparethemarket.com,0.0990844186601333
Digital,Sites regularly visited,Confused.com,0.0408343422256674
Digital,Sites regularly visited,Currys,0.0639837114201644
Digital,Sites regularly visited,Direct.gov.uk ,0.114681849234035
Digital,Sites regularly visited,Etsy,0.125171456534728
Digital,Sites regularly visited,Ikea.com,0.0867058688106676
Digital,Sites regularly visited,Internet Movie Database (IMDb),0.0621322547649294
Digital,Sites regularly visited,johnlewis.com,0.0738594595426038
Digital,Sites regularly visited,JustEat,0.162536932641818
Digital,Sites regularly visited,Lastminute.com,0.0188405486027415
Digital,Sites regularly visited,Marks and Spencer,0.154395068090323
Digital,Sites regularly visited,Microsoft,0.0984726003247093
Digital,Sites regularly visited,Moneysavingexpert.com,0.194665971464951
Digital,Sites regularly visited,Moneysupermarket.com,0.102072944287755
Digital,Sites regularly visited,Mumsnet,0.0253948066232355
Digital,Sites regularly visited,National Lottery,0.191831109485196
Digital,Sites regularly visited,NHS.uk (NHS Choices),0.125607999803603
Digital,Sites regularly visited,Notonthehighstreet.com,0.0344346768343861
Digital,Sites regularly visited,Premierleague.com,0.0792429397182858
Digital,Sites regularly visited,rightmove.co.uk,0.10178050108824
Digital,Sites regularly visited,Sky News,0.129489650142862
Digital,Sites regularly visited,Sky Sports,0.132954071497794
Digital,Sites regularly visited,TheLadBible,0.0349000842536769
Digital,Sites regularly visited,Ticketmaster,0.0844473873478397
Digital,Sites regularly visited,Twitch.TV,0.0378921622511816
Digital,Sites regularly visited,very.co.uk,0.0465947405521427
Digital,Sites regularly visited,WikiHow,0.0180836021264743
Digital,Sites regularly visited,zoopla.co.uk,0.0516835393359258
Media Habits,Overall Social Media Activity,"Sometimes, less than monthly",0.0254845811762217
Media Habits,Overall Social Media Activity,"Monthly, less than weekly",0.0522476768481441
Media Habits,Overall Social Media Activity,1 - 6 days per week,0.13330074410541
Media Habits,Overall Social Media Activity,Daily,0.584555850148851
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Shares / uploads,0.215909117749136
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Uploads original content,0.0857650743240286
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reads ratings / reviews,0.276785167830489
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Posts ratings / reviews,0.115503354920241
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Takes part in groups / forums,0.120858118405021
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reads blogs,0.155996985744029
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Comments on blogs [has ever],0.451051120428299
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Creates own blogs [has ever],0.205653919750139
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Manages own website [has ever],0.175115578324924
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Instant messaging,0.74127634598477
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),1-1 video calling (e.g. Skype),0.27731020268621
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Group video calling (e.g. Skype),0.19126422346229
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Blogger,0.0468687692338421
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Bumble,0.0348732163059995
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Email,0.843715407928598
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Facebook,0.670089816749339
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Facebook Messenger,0.462535179136968
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Flickr,0.0442234016206745
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Instagram,0.404243272924954
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),LinkedIn,0.141653111346196
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Pinterest,0.13312146118354
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Reddit,0.0985069193419666
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Skype,0.0713694322810082
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Snapchat,0.179140419986111
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),TikTok,0.230504731787775
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Tinder,0.0503614548515706
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),Tumblr,0.0463138224381622
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),WeChat,0.04434963092175
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),WhatsApp,0.657837115105483
Media Habits,Social Media Activity (one or more times per week unless otherwise stated),X (was Twitter),0.264923861984285
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Netflix,0.516838499482251
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Amazon Prime,0.350677093553044
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Apple TV,0.0750670072229933
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Disney+,0.235987982178293
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",All 4,0.195487741943776
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",BBC iPlayer,0.369771842618334
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",BT Sport,0.105790365528158
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Demand Five,0.076280589429464
Media Habits,"TV: Subscription services (watching series, movies, or other TV programmes 1+ times a week)",Fire TV,0.119324084060157
